,track_id,track_name,artist_name,album_name,artist_id,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0,08PxSFCTjMjLWiKkS22CAD,Movimento,JD On Tha Track,Levante,399fRDjZglRcNLNEDobdt4,53,198620,False,0.541,0.693,1,-3.886,1,0.37,0.157,0,0.162,0.373,173.986,5
1,20nEdTuTMTPITRyiaPNCnP,Amor Virou Um Prêmio,JD On Tha Track,Levante,399fRDjZglRcNLNEDobdt4,59,219692,False,0.59,0.504,5,-4.33,0,0.216,0.13,0,0.0917,0.429,178.094,4
2,5VV6Ct1vdLBCA6gwsvgHi7,Corações No Inverno,JD On Tha Track,Levante,399fRDjZglRcNLNEDobdt4,44,161785,False,0.643,0.624,10,-5.533,0,0.0385,0.194,0,0.155,0.489,111.953,4
3,1XoudmtMU5ymdZodLuWvSu,Levante,JD On Tha Track,Levante,399fRDjZglRcNLNEDobdt4,44,186461,True,0.611,0.556,0,-6.044,0,0.0921,0.415,3.47e-06,0.114,0.155,84.001,4
4,3xBXAZjrfwp1EWafdCGkUz,Armadura,JD On Tha Track,Levante,399fRDjZglRcNLNEDobdt4,42,221423,False,0.587,0.658,5,-7.383,0,0.425,0.323,0,0.1,0.544,113.373,3
5,5MCMs5vSz2aiaqfXRfN5Sp,Não Cai,JD On Tha Track,Levante,399fRDjZglRcNLNEDobdt4,42,144583,False,0.48,0.621,5,-4.226,0,0.0612,0.276,0,0.118,0.541,95.826,3
6,7bXQImbAJzi0ivSjQDZdp2,Olhos,JD On Tha Track,Além dos Satélites: Missão Renova,399fRDjZglRcNLNEDobdt4,30,210883,True,0.743,0.675,11,-7.265,0,0.0359,0.146,0,0.209,0.598,140.002,4
7,4bUsqyrkgoZOVh6wYqjzOH,These Days,JD On Tha Track,These Days,399fRDjZglRcNLNEDobdt4,29,128000,True,0.57,0.51,6,-11.262,0,0.414,0.0025,0,0.0983,0.366,78.792,4
8,47Byjayhsm8yeVmhyuUKFW,BB,JD On Tha Track,BB,399fRDjZglRcNLNEDobdt4,27,174951,True,0.872,0.749,1,-7.516,1,0.06,0.0159,2.73e-06,0.049,0.412,99.011,3
9,2DUZUw4AbpBjI2LxtV7c3l,Bala e Doce,JD On Tha Track,O Cara Que Não Presta,399fRDjZglRcNLNEDobdt4,23,192911,True,0.723,0.615,1,-5.065,1,0.042,0.0483,0,0.102,0.405,158.027,4
10,3Q36LH3rlABCEt4JMLbD8p,Vergonha pra Mídia (feat. MC Ryan SP & Mc Lele JP),Salvador Da Rima,Vergonha pra Mídia (feat. MC Ryan SP & Mc Lele JP),3zUcyANWSbo98ikca4ugrV,62,385357,True,0.814,0.671,0,-6.813,1,0.297,0.219,0,0.0736,0.593,83.944,4
11,7zcQ56JRoNd4JAwGKcrxiZ,Sigo na Fé do Pai,Salvador Da Rima,Sigo na Fé do Pai,3zUcyANWSbo98ikca4ugrV,59,264827,False,0.499,0.762,6,-4.163,0,0.453,0.141,0,0.0988,0.622,173.262,4
