,track_id,track_name,artist_name,album_name,artist_id,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0,6qPCDdlx08sKOnlLKZW6h0,Me Evita Mais,Henry Freitas,Pra Beber e Amar,6wduHvHCH5QZtWs6ULilDM,70,139626,False,0.485,0.91,9,-0.487,0,0.0573,0.545,0,0.154,0.716,75.846,4
1,7oodfOYg0KH2LtjM0FBgb7,Mantenha Distância,Henry Freitas,O Forró Voltou,6wduHvHCH5QZtWs6ULilDM,68,147751,False,0.481,0.925,1,-1.745,0,0.0451,0.467,0,0.0335,0.937,156.018,4
2,6OAkjynNErglemj4dzUOIP,Me Bloqueia - Ao Vivo,Henry Freitas,Me Bloqueia (Ao Vivo),6wduHvHCH5QZtWs6ULilDM,62,163426,False,0.64,0.845,1,-4.566,0,0.0536,0.495,0,0.701,0.69,152.057,4
3,0btol0yAwaK1mJdyQfnKFn,Eu Nem Lembro,Henry Freitas,Verão 1000%,6wduHvHCH5QZtWs6ULilDM,61,159456,False,0.637,0.858,11,-3.702,1,0.0369,0.715,0,0.373,0.807,75.058,4
4,6tSO3q380P4hyjgYMhjsx0,Foi Amor,Henry Freitas,Foi Amor,6wduHvHCH5QZtWs6ULilDM,60,178437,False,0.632,0.875,8,-2.23,1,0.0301,0.621,8.93e-05,0.576,0.958,143.963,4
5,3a9ZR9oO1HrRBYmhRnyNbz,Indecente,Henry Freitas,Elevando o Nível,6wduHvHCH5QZtWs6ULilDM,42,188571,False,0.612,0.955,4,-2.97,0,0.11,0.325,2.11e-06,0.975,0.93,139.85,4
6,4fs0ImTtUd9lfD7WA7edUX,Mantenha Distância,Henry Freitas,Mantenha Distância,6wduHvHCH5QZtWs6ULilDM,58,145307,False,0.537,0.839,1,-5.588,0,0.0387,0.405,0,0.05,0.813,155.996,4
7,5qJFkzC6h1klMgP7T4etj7,Fi de Rapariga,Henry Freitas,Verão 1000%,6wduHvHCH5QZtWs6ULilDM,56,138480,True,0.673,0.825,1,-3.709,0,0.0358,0.711,0,0.295,0.76,74.951,4
8,720BcBFJIDrMGsQfLKKagS,Nem Deu Tempo de Sofrer,Henry Freitas,Nem Deu Tempo de Sofrer,6wduHvHCH5QZtWs6ULilDM,53,162343,False,0.482,0.751,4,-5.088,0,0.0529,0.267,0,0.134,0.532,149.939,4
9,6fw3jDxC6c5uTmxswBYPi7,Você Me Deu um Gelo,Henry Freitas,Verão 1000%,6wduHvHCH5QZtWs6ULilDM,52,152880,False,0.598,0.902,1,-2.878,0,0.0555,0.657,0,0.16,0.691,75.008,4
