,track_id,track_name,artist_name,album_name,artist_id,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0,3hbTkJ0yFzHbawnKyhvTQj,Sálvame,RBD,Rebelde,7cjh6y0V9SsyCrWSXTzwOs,75,224973,False,0.473,0.657,6,-6.278,1,0.024,0.0454,2.41e-06,0.068,0.294,74.996,4
1,2RJ1fg4qf2vgZKifTa4HgA,Sólo Quédate En Silencio,RBD,Rebelde,7cjh6y0V9SsyCrWSXTzwOs,71,219520,False,0.464,0.775,7,-4.838,1,0.0313,0.203,0,0.0478,0.672,184.089,4
2,0bMVCO35RJiUhAfvFsLjIF,Este Corazón,RBD,Nuestro Amor,7cjh6y0V9SsyCrWSXTzwOs,70,210440,False,0.497,0.619,7,-4.811,1,0.0322,0.47,0,0.0708,0.756,159.996,4
3,1AO5MeGsWdPLejY47pnYYy,Tras De Mí,RBD,Nuestro Amor,7cjh6y0V9SsyCrWSXTzwOs,69,192320,False,0.64,0.931,0,-3.437,0,0.0852,0.0172,0,0.248,0.851,115.036,4
4,5sgvzXoYFCr5F5tUZdAA20,Ser O Parecer,RBD,Celestial,7cjh6y0V9SsyCrWSXTzwOs,66,211466,False,0.605,0.88,1,-3.747,1,0.14,0.263,0,0.2,0.908,176.028,4
5,3eo3Dw5OGSWCzJDVHLKE3v,Enséñame,RBD,Rebelde,7cjh6y0V9SsyCrWSXTzwOs,64,221853,False,0.68,0.796,2,-5.884,1,0.0588,0.385,0,0.375,0.624,80.945,4
6,6fqpsCQ7jF7OgQolXgYovX,Aún Hay Algo,RBD,Nuestro Amor,7cjh6y0V9SsyCrWSXTzwOs,64,214933,False,0.611,0.82,4,-2.784,1,0.0316,0.0084,0,0.107,0.786,94.981,4
7,56tOMi4N980gmsdUoyaLb3,Rebelde,RBD,Rebelde,7cjh6y0V9SsyCrWSXTzwOs,63,214306,False,0.671,0.782,7,-6.498,1,0.047,0.0122,0,0.525,0.62,95.011,4
8,7F7qwp7VZRVwZsNoddRRgX,Nuestro Amor,RBD,Nuestro Amor,7cjh6y0V9SsyCrWSXTzwOs,63,215746,False,0.541,0.769,4,-6.253,1,0.0339,0.0556,1.54e-05,0.17,0.382,129.971,4
9,3gQm8QtxHR8pnMxykb1HHH,S.H.E.A,RBD,S.H.E.A,7cjh6y0V9SsyCrWSXTzwOs,62,190760,False,0.523,0.751,8,-5.371,1,0.0499,0.0625,0,0.142,0.377,167.876,4
10,69wxWoETSfz1f4DiCLwUTi,Quit Cat - Acústico,UCLÃ,Acústico Duzz,4zP89WNloauEX8v8JdZbxP,55,170510,False,0.83,0.698,7,-5.041,0,0.0458,0.48,2.17e-06,0.31,0.658,97.987,4
11,44SoNflj7JIydOLCVoa9Vy,Bola de Haxixe,UCLÃ,Bola de Haxixe,4zP89WNloauEX8v8JdZbxP,55,192764,True,0.882,0.668,0,-7.342,1,0.306,0.00668,0,0.262,0.716,130.005,4
12,7t1vMB31lura79BjKlpqAu,Safadinha,UCLÃ,Safadinha,4zP89WNloauEX8v8JdZbxP,54,249344,True,0.924,0.688,11,-7.096,0,0.185,0.00618,0,0.0729,0.721,122.016,4
13,08VjnWweAgBgwZXCUwd9S1,Homem De Negócios (Pediu Fogo),UCLÃ,Homem De Negócios (Pediu Fogo),4zP89WNloauEX8v8JdZbxP,54,295384,True,0.928,0.6,10,-5.651,0,0.214,0.12,0,0.14,0.554,129.984,4
14,4sGtZZD7zBZ1oqoQjkBg1z,Rico E Bem Novin,UCLÃ,Rico E Bem Novin,4zP89WNloauEX8v8JdZbxP,54,238000,True,0.611,0.547,7,-7.861,1,0.439,0.0717,0,0.157,0.355,158.852,4
15,3v9Pr9ha7UezSYZAlpOx8o,Royal Salute,UCLÃ,Royal Salute,4zP89WNloauEX8v8JdZbxP,52,279130,True,0.683,0.503,7,-9.107,0,0.165,0.202,0,0.162,0.563,114.871,4
16,2XOcOpi9tKKGAcEW3QshsS,Calma Bebê,UCLÃ,Calma Bebê,4zP89WNloauEX8v8JdZbxP,52,211858,True,0.725,0.598,7,-6.036,1,0.382,0.123,0,0.0845,0.577,88.819,4
17,3p8ROtueBgRAZ4RJJMmqs7,"Ela Ama, Ela Gosta",UCLÃ,"Ela Ama, Ela Gosta",4zP89WNloauEX8v8JdZbxP,52,236727,True,0.617,0.443,11,-7.979,1,0.491,0.222,0,0.0729,0.73,84.042,3
18,1NaUCNLXO584ukPzd2tV8m,Cerol Finin,UCLÃ,Cerol Finin,4zP89WNloauEX8v8JdZbxP,52,260178,True,0.858,0.517,8,-6.585,1,0.181,0.0354,0,0.136,0.427,125.104,4
19,4S5PgR1MoE3nnVJHHtm0GL,Bandida,UCLÃ,Bandida,4zP89WNloauEX8v8JdZbxP,51,272640,True,0.834,0.577,7,-5.422,1,0.0425,0.412,0,0.11,0.484,125.051,4
20,1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,The Police,Synchronicity (Remastered 2003),5NGO30tJxFlKixkPSgXcFE,88,253920,False,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,4
