,track_id,track_name,artist_name,album_name,artist_id,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0,0jI56frdnYYDQ5h0DAXnM4,Toma Tapa,PH LUCAS,Toma Tapa,14NiJm3HDNhy5G4wDxKQhO,66,109115,False,0.84,0.64,1,-4.529,1,0.0961,0.0414,0.0587,0.213,0.795,134.769,4
1,4pWSQ5qFmEeUZWVkMocyKP,Hoje Mulher Tu Vai Senta Varias Vezes Funk Tik Tok Rj,PH LUCAS,Hoje Mulher Tu Vai Senta Varias Vezes Funk Tik Tok Rj,14NiJm3HDNhy5G4wDxKQhO,51,126827,True,0.898,0.746,4,-0.812,1,0.144,0.11,0,0.079,0.674,136.94,4
2,2GUeUoJdicKQRa2ucsnEcC,Ela Vem Na Cavalgada X Puta Rara Puta Mexicana,PH LUCAS,Ela Vem Na Cavalgada X Puta Rara Puta Mexicana,14NiJm3HDNhy5G4wDxKQhO,46,112421,False,0.869,0.504,0,-6.42,1,0.0894,0.000161,0.0646,0.27,0.564,134.95,4
3,2w7xAp61m7lw713R3F5yvp,Babalu (Carinha de Inocente) - Remix,PH LUCAS,Babalu (Carinha de Inocente) [Remix],14NiJm3HDNhy5G4wDxKQhO,42,95920,True,0.91,0.441,10,-3.767,0,0.306,0.691,0,0.114,0.622,130.079,4
4,4BG2o9lwiVAVdA6aUFOKoh,IN THE NAME OF LOVE - VERSÃO FUNK CARIOCA,PH LUCAS,IN THE NAME OF LOVE - VERSÃO FUNK CARIOCA,14NiJm3HDNhy5G4wDxKQhO,40,146755,True,0.77,0.628,9,-1.822,1,0.361,0.218,0,0.17,0.705,129.982,4
5,47QCRIKAKOQIH0HzWF44Yt,GEME BEM BAIXINHO NO MEU OUVIDO - FUNK RJ,PH LUCAS,GEME BEM BAIXINHO NO MEU OUVIDO - FUNK RJ,14NiJm3HDNhy5G4wDxKQhO,40,120755,True,0.886,0.926,4,-2.865,0,0.356,0.125,0.00733,0.0872,0.352,130.111,4
6,1aP29RQZcTTKu2tH0QCWK5,ELA FAZ HORRORES,PH LUCAS,ELA FAZ HORRORES COM A XERECA x FUNK RJ,14NiJm3HDNhy5G4wDxKQhO,36,133498,True,0.865,0.97,11,-0.872,1,0.417,0.0215,0,0.0489,0.779,130.007,4
7,6gLf56DHP4HbkK7TcsPZI5,"MALUQUINHA, CABELO ENROLADO, RELAÇÃO ABERTA QUE DEU CERTO x SÓ SOCADINHA",PH LUCAS,"MALUQUINHA, CABELO ENROLADO, RELAÇÃO ABERTA QUE DEU CERTO x SÓ SOCADINHA",14NiJm3HDNhy5G4wDxKQhO,35,128966,True,0.676,0.475,8,-5.832,0,0.879,0.785,0,0.125,0.697,64.652,4
8,0wNiAtB0gl6fy6Xh3MtrEl,"PRA MAMÃE MARRENTO, PRAS PIRANHA REI DELAS",PH LUCAS,"PRA MAMÃE MARRENTO, PRAS PIRANHA REI DELAS",14NiJm3HDNhy5G4wDxKQhO,32,90461,True,0.367,0.899,5,-1.109,0,0.212,0.00529,0,0.174,0.585,84.536,5
9,4al6VZI2OfgODsRDmoDB3O,Vai Sentar na Glock,PH LUCAS,Vai Sentar na Glock,14NiJm3HDNhy5G4wDxKQhO,31,121473,True,0.896,0.817,11,-4.187,0,0.323,0.0353,3.38e-05,0.0636,0.78,137.339,4
