,track_id,track_name,artist_name,album_name,artist_id,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0,3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,Alicia Keys,The Diary Of Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,82,228706,False,0.609,0.444,7,-9.129,1,0.106,0.603,6.86e-06,0.104,0.166,118.402,3
1,68vgtRHr7iZHpzGpon6Jlo,My Boo,Alicia Keys,Confessions (Expanded Edition),3DiDSECUqqY1AuBP8qtaIa,80,223440,False,0.662,0.507,5,-8.238,1,0.118,0.257,0,0.0465,0.676,86.412,4
2,4esOae7i4rqTbAu9o5Pxco,Girl on Fire,Alicia Keys,Girl on Fire (Remixes) - EP,3DiDSECUqqY1AuBP8qtaIa,80,224920,False,0.482,0.706,9,-5.762,1,0.0607,0.135,0.00106,0.105,0.144,92.513,4
3,0mZ5GyrHG908lqrHaTw4hi,No One,Alicia Keys,No One (Remixes),3DiDSECUqqY1AuBP8qtaIa,73,254523,False,0.641,0.552,1,-5.423,0,0.0283,0.027,4.63e-06,0.148,0.152,90.098,4
4,0KQx6HOpJueiSkztcS0r7D,Fallin',Alicia Keys,Songs In A Minor,3DiDSECUqqY1AuBP8qtaIa,74,210200,False,0.652,0.609,11,-7.519,0,0.037,0.263,0.00101,0.233,0.482,95.986,3
5,5sra5UY6sD658OabHL3QtI,Empire State of Mind (Part II) Broken Down,Alicia Keys,The Element Of Freedom,3DiDSECUqqY1AuBP8qtaIa,73,216480,False,0.484,0.368,6,-7.784,1,0.0341,0.74,3.82e-05,0.118,0.142,92.923,4
6,7sc6s7JYr53wn2zBF2Fg1R,Therapy Session,Alicia Keys,Almost Healed,3DiDSECUqqY1AuBP8qtaIa,72,87751,False,0.655,0.144,2,-15.647,1,0.917,0.409,0,0.275,0.271,140.775,1
7,6hu4zxEVl8vhbZwDlqNqK6,City of Gods,Alicia Keys,B.I.B.L.E.,3DiDSECUqqY1AuBP8qtaIa,61,256000,True,0.469,0.799,8,-5.983,0,0.387,0.105,0,0.32,0.495,147.847,4
8,4JOP8ELK6AaeySe7sKe996,Un-thinkable (I'm Ready),Alicia Keys,The Element Of Freedom,3DiDSECUqqY1AuBP8qtaIa,68,249240,False,0.596,0.505,7,-7.892,1,0.0619,0.732,1.97e-05,0.106,0.335,86.097,4
9,6LGwYMXXgURfaequXipzHx,You Don't Know My Name,Alicia Keys,The Diary Of Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,67,366733,False,0.264,0.663,9,-8.264,1,0.187,0.59,0.00443,0.342,0.249,167.078,4
10,0i4UV3HjjvsUuV3BajEXoD,Baile no Morro,Dj Win,Baile no Morro,04NtfTeul9H9B41tPvF3MG,74,140307,False,0.714,0.404,3,-7.903,0,0.453,0.457,0,0.0701,0.782,130.088,4
11,4a0sqvCBo7aRIS4GzBQpnp,Kikando e Me Olhando,Dj Win,Kikando e Me Olhando,04NtfTeul9H9B41tPvF3MG,71,210461,False,0.742,0.439,3,-5.141,0,0.28,0.637,0,0.0876,0.842,85.974,3
12,1wRhMWYbLZcjT8p4FwWPYK,Brigas Banais,Dj Win,Brigas Banais,04NtfTeul9H9B41tPvF3MG,56,121846,False,0.688,0.483,10,-2.06,0,0.113,0.718,0,0.161,0.575,86.236,5
13,2J5gXibJEX0Klf3uVoadj1,Longe de Mim,Dj Win,Longe de Mim,04NtfTeul9H9B41tPvF3MG,54,151384,False,0.872,0.597,1,-3.223,0,0.0743,0.458,0,0.0649,0.806,129.885,4
14,7FtGfWRH6DW5umywrRFgGw,Pente Rala,Dj Win,Pente Rala,04NtfTeul9H9B41tPvF3MG,52,140374,False,0.573,0.696,11,-2.057,0,0.258,0.36,0,0.0629,0.526,82.654,3
15,6aIhaIRrlYT5xwD9RAquUI,Vou Voltar Nada,Dj Win,Vou Voltar Nada,04NtfTeul9H9B41tPvF3MG,52,136615,True,0.726,0.404,5,-7.816,0,0.293,0.526,0,0.0678,0.78,81.339,5
16,4zsEkCaX5RGn0uEfs8xnMt,Culpa Sua,Dj Win,Beagá,04NtfTeul9H9B41tPvF3MG,38,155076,True,0.584,0.491,8,-1.739,0,0.261,0.345,0,0.0804,0.443,83.406,3
17,5H748N1B24Y4TxDMhutfHQ,Vários Romance,Dj Win,Vários Romance,04NtfTeul9H9B41tPvF3MG,51,136672,False,0.604,0.47,10,-4.708,0,0.0797,0.294,0,0.0992,0.812,77.829,5
18,2EW5GTyisq3yjJqkqwlY9r,Joga Um Poquim,Dj Win,Joga Um Poquim,04NtfTeul9H9B41tPvF3MG,30,171692,False,0.72,0.635,11,-1.09,0,0.125,0.486,0,0.105,0.581,130.022,4
19,4LsJukrn0jhXqLd9TzZpCT,Última Vez,Dj Win,Última Vez,04NtfTeul9H9B41tPvF3MG,49,133846,True,0.843,0.294,2,-7.925,0,0.339,0.47,0,0.194,0.856,86.671,3
20,4eTtgdIXEy2LvLeg7NNSov,Vizão de Cria 2,Anezzi,Vizão de Cria 2,1RaUlYy9nsEiDlucisa5Bk,73,306141,True,0.688,0.699,4,-4.88,0,0.103,0.179,0,0.0879,0.411,127.061,4
21,13ZWKQn8RnPBLeNC0g0XGb,Nike Air,Anezzi,Nike Air,1RaUlYy9nsEiDlucisa5Bk,60,187657,True,0.527,0.656,6,-6.704,0,0.19,0.217,0,0.128,0.587,81.454,3
22,0zmfFA2d0ZRZ2aFeE4E76b,Vizão de Cria,Anezzi,Vizão de Cria,1RaUlYy9nsEiDlucisa5Bk,60,277685,True,0.702,0.627,5,-4.993,0,0.065,0.18,0,0.139,0.581,120.99,4
23,7BE8gYIIFPJsx3EjXk77yT,Vizão de Cria 3,Anezzi,Vizão de Cria 3,1RaUlYy9nsEiDlucisa5Bk,59,324413,True,0.694,0.677,7,-5.358,0,0.131,0.35,0,0.144,0.46,144.846,4
24,4sfslUCiSjOBJZcu08U1qb,Tudo do Melhor,Anezzi,Tudo do Melhor,1RaUlYy9nsEiDlucisa5Bk,58,273008,True,0.713,0.68,1,-4.749,1,0.0791,0.15,0,0.125,0.401,132.171,4
25,7sG9CqpgxDM7YnXUybzzx9,Prosperidade,Anezzi,Prosperidade,1RaUlYy9nsEiDlucisa5Bk,56,237931,True,0.787,0.691,8,-3.873,1,0.115,0.188,0,0.0853,0.571,115.95,4
26,7rBSeaQGGoKqocgOwmHfuy,Mano de Gang,Anezzi,Nova Moda,1RaUlYy9nsEiDlucisa5Bk,53,232000,True,0.762,0.712,1,-4.29,1,0.0963,0.146,0,0.0952,0.291,120.03,4
27,0InZomQXglIEuJUJgel6bV,BLINDADO POR DEUS,Anezzi,MUITA ONDA,1RaUlYy9nsEiDlucisa5Bk,45,182430,True,0.666,0.715,11,-5.905,0,0.0533,0.542,0,0.107,0.446,120.045,4
28,1mt7mgPFH8YoJHIUFG8yF3,Mansão da Nadamal,Anezzi,Mansão da Nadamal,1RaUlYy9nsEiDlucisa5Bk,43,242500,True,0.556,0.738,10,-4.665,0,0.15,0.136,0,0.0941,0.678,125.355,5
29,3v67LztXWyYOE9YWY6v8C4,Vivo Assim,Anezzi,Vivo Assim,1RaUlYy9nsEiDlucisa5Bk,41,132537,True,0.754,0.749,4,-5.359,0,0.0865,0.0842,0,0.25,0.312,134.064,4
30,2pfh4FmcvPTqBYApHaV6p3,Aquieta Minh'alma,Ministério Zoe,Eu Me Atrevi a Te Chamar de Abba,6bxqwbU9pD8GXcuSmNSSHU,69,425800,False,0.446,0.316,9,-10.864,1,0.0329,0.252,0,0.119,0.116,123.805,4
31,6WtZILxWzvODyrra2QnLLv,Você Me Leva ao Deserto,Ministério Zoe,Há Um Vinho Novo,6bxqwbU9pD8GXcuSmNSSHU,59,315586,False,0.549,0.479,9,-6.889,1,0.027,0.416,0,0.0963,0.236,131.933,4
32,5uWsP8qTYiCLycyFxf9pYE,No Silêncio,Ministério Zoe,Há Um Vinho Novo,6bxqwbU9pD8GXcuSmNSSHU,58,314640,False,0.511,0.319,8,-9.233,0,0.0313,0.586,0,0.113,0.118,132.155,4
33,1V6mKcN0WGxJkYo5qSpNJT,Canção do Publicano,Ministério Zoe,Nunca Foi Sobre Nós,6bxqwbU9pD8GXcuSmNSSHU,56,246586,False,0.595,0.488,9,-5.356,1,0.0304,0.491,0,0.176,0.127,119.835,4
34,4wqIhmTGkXUN0JXRSpZzWw,Até Que o Senhor Venha,Ministério Zoe,Estrada da Fé,6bxqwbU9pD8GXcuSmNSSHU,55,369868,False,0.582,0.508,1,-10.405,0,0.0317,0.158,0,0.106,0.165,123.954,4
35,4y7ZbY8cSKQptyZcK9jTiU,Nunca Foi Sobre Nós,Ministério Zoe,Nunca Foi Sobre Nós,6bxqwbU9pD8GXcuSmNSSHU,54,411826,False,0.499,0.551,3,-3.1,1,0.029,0.408,0,0.105,0.156,123.937,4
36,231ZZR4rSWstxeExMbEj29,Salmo 126,Ministério Zoe,Estrada da Fé,6bxqwbU9pD8GXcuSmNSSHU,53,431323,False,0.45,0.483,10,-9.917,1,0.0384,0.022,0,0.0896,0.284,123.958,4
