,track_id,track_name,artist_name,album_name,artist_id,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0,7dH7wklD8mfSt2Iu0jeh32,Me Perdoa,IZA,Me Perdoa,3zgnrYIltMkgeejmvMCnes,71,219134,False,0.596,0.655,2,-5.594,1,0.0414,0.492,0,0.109,0.638,140.003,4
1,5aayWOEE7u7bxZ3r7dwIrX,Meu talismã,IZA,Meu talismã,3zgnrYIltMkgeejmvMCnes,69,165176,False,0.665,0.805,6,-1.938,1,0.0879,0.186,0,0.289,0.667,85.1,4
2,0H8CBal2Dcu5Yc001VotZN,Dona de mim,IZA,Dona de mim,3zgnrYIltMkgeejmvMCnes,67,208941,False,0.412,0.809,9,-3.66,0,0.144,0.0397,0,0.0899,0.254,81.47,4
3,5rNNZ6fVYxkhwqUfImVhU1,Brisa,IZA,Brisa,3zgnrYIltMkgeejmvMCnes,64,151500,False,0.693,0.822,8,-2.478,1,0.259,0.459,0,0.261,0.791,159.663,4
4,647I6AeX6QTUWrW3mQkPCm,Fé,IZA,Fé,3zgnrYIltMkgeejmvMCnes,63,185400,False,0.523,0.699,10,-6.392,0,0.21,0.589,0,0.258,0.749,159.616,4
5,2nPYWC7Jtd3gsd1iMQT3Vs,Pesadão,IZA,Dona de mim,3zgnrYIltMkgeejmvMCnes,61,199200,False,0.741,0.786,11,-3.933,1,0.227,0.19,0,0.393,0.776,75.014,4
6,65PZ21wSvvgO1nLRcZ2FdF,Mó Paz (feat. Ivandro),IZA,TRÊS,3zgnrYIltMkgeejmvMCnes,61,203877,False,0.473,0.646,11,-5.361,1,0.118,0.653,0,0.118,0.514,130.217,5
7,0tsnSrX4XuUMzu0ehBhCFk,Será,IZA,Será,3zgnrYIltMkgeejmvMCnes,61,177299,False,0.752,0.57,1,-6.398,0,0.0751,0.24,0,0.325,0.519,98.963,4
8,0bfyJd1OWcUUDcexrOn9bz,Sem Filtro,IZA,Sem Filtro,3zgnrYIltMkgeejmvMCnes,61,206181,False,0.67,0.859,7,-3.786,0,0.0756,0.379,0,0.252,0.668,109.984,4
9,4kn4Hh4AXXYqAMsQpye4HI,Eléctrica,IZA,Portales,3zgnrYIltMkgeejmvMCnes,56,192981,True,0.768,0.857,4,-3.544,0,0.0703,0.668,0.000162,0.086,0.787,127.013,4
10,22sAwsBH0NoNJXnrBenQuO,Sem Aliança no Dedo,MC Xenon,Sem Aliança no Dedo,5vcMPVDXTLhJ4UpOZKXZtg,84,120461,True,0.532,0.355,1,-6.632,1,0.332,0.732,0,0.105,0.399,82.713,3
11,4Ng1c0A52L6caxyg2jfZ6C,Plantão das 7,MC Xenon,Plantão das 7,5vcMPVDXTLhJ4UpOZKXZtg,55,108922,True,0.68,0.515,1,-8.924,1,0.344,0.0651,0,0.11,0.326,81.192,5
12,5DKSYbIVDCGJMkYHIFhUZH,Conforto Da Renegade,MC Xenon,Conforto Da Renegade,5vcMPVDXTLhJ4UpOZKXZtg,54,104307,True,0.664,0.491,9,-9.445,1,0.118,0.0455,0,0.392,0.649,130.443,4
13,5aMcm67ePTw7ABnOsTchlL,Close,MC Xenon,Close,5vcMPVDXTLhJ4UpOZKXZtg,54,156923,True,0.585,0.629,2,-3.271,1,0.0915,0.202,9.89e-06,0.0832,0.55,85.334,5
14,4DTMwtMro2Puhit8MAGNFF,Minha Melhor Companhia,MC Xenon,Minha Melhor Companhia,5vcMPVDXTLhJ4UpOZKXZtg,49,135124,True,0.56,0.416,9,-10.544,0,0.525,0.654,0.000337,0.0868,0.381,86.859,3
15,4JV3MdE1LpBbI3WP7JqA6I,Ninguém Vive de Fama,MC Xenon,Ninguém Vive de Fama,5vcMPVDXTLhJ4UpOZKXZtg,42,200016,False,0.528,0.267,8,-6.827,1,0.168,0.775,0.000121,0.0895,0.288,162.861,5
16,2yeCS17jhTVu4KEGRwSmNw,É de Mó Tempão,MC Xenon,É de Mó Tempão,5vcMPVDXTLhJ4UpOZKXZtg,44,186504,False,0.636,0.123,5,-8.271,0,0.44,0.811,0,0.117,0.661,164.425,5
17,3cTDcVSj3ygKd3mGov7vP6,Revoada Com as Bb,MC Xenon,Revoada Com as Bb,5vcMPVDXTLhJ4UpOZKXZtg,42,131307,True,0.761,0.635,0,-3.883,1,0.45,0.575,5.48e-05,0.623,0.821,80.261,5
18,4z3CIr6o9n7ZFATf9Y06xg,Bagulho Fluindo,MC Xenon,Bagulho Fluindo,5vcMPVDXTLhJ4UpOZKXZtg,41,111755,True,0.68,0.609,7,-8.636,1,0.18,0.00638,0,0.127,0.502,87.138,5
19,2ncNLv5NgfJCU11OH6xF7X,Set Dj Dg do Rb,MC Xenon,Set Dj Dg do Rb,5vcMPVDXTLhJ4UpOZKXZtg,40,358153,True,0.875,0.354,8,-7.431,0,0.488,0.774,0,0.0736,0.83,129.945,4
20,1yoMvmasuxZfqHEipJhRbp,Hawái,Maluma,PAPI JUANCHO,1r4hJ1h58CWwUQe3MxPuau,80,199112,False,0.783,0.727,6,-3.454,0,0.389,0.185,2.46e-05,0.0626,0.558,180.067,4
21,4HzqWEdAbzcVFDv0pvxV4w,Sobrio,Maluma,Sobrio,1r4hJ1h58CWwUQe3MxPuau,80,201180,False,0.762,0.77,5,-2.758,1,0.223,0.138,0,0.15,0.631,177.998,4
22,6lV9cTvioGWqRXSgfjAUGL,Mojando Asientos (feat. Feid),Maluma,The Love & Sex Tape,1r4hJ1h58CWwUQe3MxPuau,73,252162,True,0.773,0.767,7,-4.019,1,0.0819,0.0352,0,0.299,0.49,94.99,4
23,1mW1e6QAGPnhMbJoDTCLS3,"Diablo, Qué Chimba",Maluma,"Diablo, Qué Chimba",1r4hJ1h58CWwUQe3MxPuau,79,232222,True,0.885,0.698,7,-3.338,1,0.0664,0.26,0.000114,0.0528,0.505,108.032,4
24,6DUdDIRgLqCGq1DwkNWQTN,Borro Cassette,Maluma,"Pretty Boy, Dirty Boy",1r4hJ1h58CWwUQe3MxPuau,79,207306,False,0.73,0.701,5,-5.885,0,0.106,0.132,0,0.151,0.785,175.95,4
25,5Fh9fyHRnSwKLo4asG6fEX,La Fórmula,Maluma,La Fórmula,1r4hJ1h58CWwUQe3MxPuau,78,267016,False,0.574,0.925,8,-3.729,0,0.0648,0.407,0,0.259,0.905,95.738,4
26,7KbF6AdprOXEEHlsq11Z6d,11 PM,Maluma,11:11,1r4hJ1h58CWwUQe3MxPuau,77,175733,False,0.777,0.712,10,-4.84,1,0.277,0.217,0,0.091,0.68,95.692,4
27,4XqXNU8MwPHwbgZmNXmAdc,Junio,Maluma,Junio,1r4hJ1h58CWwUQe3MxPuau,76,168601,False,0.85,0.756,11,-3.439,0,0.0407,0.0999,0,0.0873,0.896,120.024,4
28,5KrBFRj0Vfq0QQjlyKs5Hr,La Reina,Maluma,La Reina,1r4hJ1h58CWwUQe3MxPuau,75,141890,False,0.764,0.727,5,-5.364,1,0.108,0.134,0,0.118,0.537,160.026,4
29,0bI5WRiDfU5BY38ufOJtGu,Nos Comemos Vivos,Maluma,The Love & Sex Tape,1r4hJ1h58CWwUQe3MxPuau,70,225365,False,0.822,0.719,10,-3.633,0,0.0576,0.165,2.48e-05,0.174,0.659,82.01,4
30,22sAwsBH0NoNJXnrBenQuO,Sem Aliança no Dedo,Os Gemeos da Putaria,Sem Aliança no Dedo,5ZEpz4ei1jHqvA4EHUeKqs,84,120461,True,0.532,0.355,1,-6.632,1,0.332,0.732,0,0.105,0.399,82.713,3
31,0pFMjhIwQjIgWFSONWtPJ9,Vou Te Macetar,Os Gemeos da Putaria,Vou Te Macetar,5ZEpz4ei1jHqvA4EHUeKqs,58,145897,True,0.757,0.255,4,-10.798,1,0.347,0.477,0,0.127,0.36,86.452,5
32,2d2njiAeylPU4vhSe35J7C,Festa em 4 Rodas,Os Gemeos da Putaria,Festa em 4 Rodas,5ZEpz4ei1jHqvA4EHUeKqs,54,166217,True,0.612,0.587,5,-6.428,1,0.066,0.33,4.95e-05,0.0739,0.349,91.689,3
33,16G0Oc7UcayLYxikA2gfvv,Café da Manhã,Os Gemeos da Putaria,Café da Manhã,5ZEpz4ei1jHqvA4EHUeKqs,53,133269,True,0.608,0.398,0,-7.107,1,0.567,0.611,0,0.365,0.552,85.899,5
34,1p6hIAKMzMZCKhScQZuSs9,É Migo ou Vida,Os Gemeos da Putaria,É Migo ou Vida,5ZEpz4ei1jHqvA4EHUeKqs,46,149999,True,0.937,0.717,3,-1.076,1,0.162,0.864,1.91e-05,0.149,0.917,129.976,4
35,3gsmE364yFxVJcynvHu0J8,Mega da Virada,Os Gemeos da Putaria,Mega da Virada,5ZEpz4ei1jHqvA4EHUeKqs,42,141692,True,0.914,0.655,11,0.161,1,0.0895,0.612,0,0.0632,0.526,130.014,4
36,4MaTkpUPaZ2slasjUKGjAC,Professora,Os Gemeos da Putaria,Professora,5ZEpz4ei1jHqvA4EHUeKqs,42,89129,True,0.731,0.376,1,-7.879,1,0.523,0.0292,0,0.413,0.967,86.486,3
37,6mZSs1b2hiwyaXu5nOAJJw,Mega Da Virada (Remix),Os Gemeos da Putaria,Mega Da Virada (Remix),5ZEpz4ei1jHqvA4EHUeKqs,41,160645,True,0.963,0.74,11,-1.516,0,0.0526,0.137,0.000167,0.0693,0.664,124.028,4
38,6JvzWdRexNrs3PcB6Q9UDz,Girando a Sacola,Os Gemeos da Putaria,Girando a Sacola,5ZEpz4ei1jHqvA4EHUeKqs,40,196615,True,0.718,0.636,9,-1.308,0,0.0389,0.369,0,0.0693,0.419,130.36,4
39,44SGIpXiXr69XLzPg7IFOd,Mega Anos 80,Os Gemeos da Putaria,Mega Anos 80,5ZEpz4ei1jHqvA4EHUeKqs,39,200829,True,0.714,0.787,1,0.64,1,0.522,0.441,0,0.192,0.455,130.119,4
40,0yEz4sDC2dYVGAjH8LTnQz,Migo ou Vida?,DJ Oreia,Ninguém Tá Puro!,1b8S7EPzdckRyIh0uSbOMI,63,297391,True,0.765,0.499,11,-5.493,1,0.472,0.285,0,0.183,0.855,184.114,4
