,track_id,track_name,artist_name,album_name,artist_id,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0,2FGhB10Gon36GgFcOTMQEW,Poesia Acústica #7: Céu Azul,Vitão,Poesia Acústica #7: Céu Azul,06lnOkY99sXVW44Y0M4BDP,69,572038,True,0.795,0.697,9,-4.276,0,0.31,0.0875,0,0.0997,0.543,102.756,4
1,6l1PdE7lQbodewVQh16GCM,Sei Lá,Vitão,Sei Lá,06lnOkY99sXVW44Y0M4BDP,61,190363,False,0.661,0.43,6,-8.738,1,0.0422,0.519,0,0.111,0.962,151.955,3
2,25gD4PQjxCLnwIY2n23aEl,Flores,Vitão,Flores,06lnOkY99sXVW44Y0M4BDP,58,155798,False,0.626,0.599,6,-5.869,0,0.103,0.255,0,0.16,0.621,100.004,4
3,66qOxO7krWQpQWZPi1IzQo,Penelope,Vitão,Penelope,06lnOkY99sXVW44Y0M4BDP,59,171513,False,0.718,0.501,10,-8.002,1,0.0343,0.702,0.000466,0.112,0.473,120.009,4
4,6jeLXLAY7vx5OIn3UFjfj8,Cobertor - Remix,Vitão,Cobertor (Remix),06lnOkY99sXVW44Y0M4BDP,57,195647,False,0.704,0.503,0,-7.045,0,0.0817,0.614,0,0.369,0.748,153.922,4
5,6i9ToXS6CAfjpp8veBklg1,Café,Vitão,Vitão,06lnOkY99sXVW44Y0M4BDP,56,190434,False,0.776,0.5,11,-4.788,1,0.0979,0.0537,0,0.344,0.491,92.027,4
6,1KshLJaAFxRowOEKgdgk9D,Mais Que Ontem,Vitão,Quintal,06lnOkY99sXVW44Y0M4BDP,56,177014,False,0.486,0.508,5,-8.833,1,0.0842,0.743,0,0.109,0.594,85.782,4
7,6toDZSoqG5QUitFsoxavRy,Complicado,Vitão,Ouro,06lnOkY99sXVW44Y0M4BDP,53,179339,False,0.734,0.484,7,-7.486,0,0.13,0.57,0,0.224,0.499,130.05,4
8,4iANxSIDT3kGekiquMSAgT,Embrasa,Vitão,Vitão,06lnOkY99sXVW44Y0M4BDP,53,243020,False,0.699,0.531,0,-5.714,1,0.0889,0.107,0,0.568,0.701,127.967,4
9,1FpIwrg7pwzGhakpokNbuT,Toda Manhã,Vitão,Ato 1: TODAMANHÃ,06lnOkY99sXVW44Y0M4BDP,50,146490,False,0.677,0.799,0,-6.879,1,0.103,0.074,0,0.119,0.671,98.977,4
10,0WQiDwKJclirSYG9v5tayI,There Is a Light That Never Goes Out - 2011 Remaster,The Smiths,The Queen Is Dead,3yY2gUcIsjMr8hjo51PoJ8,80,244586,False,0.523,0.769,4,-5.855,1,0.0269,0.04,0,0.136,0.876,136.162,4
11,1FvDJ9KGxcqwv1utyPL3JZ,This Charming Man - 2011 Remaster,The Smiths,The Smiths,3yY2gUcIsjMr8hjo51PoJ8,79,162920,False,0.611,0.846,11,-5.9,1,0.0436,0.00509,0,0.0784,0.751,103.912,4
12,1xaTREM89RbIxkcjlpf4Uw,Heaven Knows I'm Miserable Now - 2011 Remaster,The Smiths,Hatful of Hollow,3yY2gUcIsjMr8hjo51PoJ8,77,215760,False,0.609,0.759,6,-4.862,1,0.0276,0.028,0,0.183,0.774,114.045,4
13,69Kzq3FMkDwiSFBQzRckFD,This Night Has Opened My Eyes - 2011 Remaster,The Smiths,Hatful of Hollow,3yY2gUcIsjMr8hjo51PoJ8,76,221533,False,0.696,0.628,2,-8.407,1,0.0274,0.00102,0.428,0.272,0.701,100.038,4
14,6LUGvXEAK8WxIBYK43uoTb,Back to the Old House - 2011 Remaster,The Smiths,Louder Than Bombs,3yY2gUcIsjMr8hjo51PoJ8,76,186626,False,0.626,0.488,2,-7.805,1,0.0253,0.0102,0.000188,0.141,0.404,104.13,3
15,6BrMEbPSSj55nQhkgf6DnE,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",The Smiths,Hatful of Hollow,3yY2gUcIsjMr8hjo51PoJ8,74,112706,False,0.241,0.468,2,-9.579,1,0.0272,0.534,0,0.161,0.451,91.581,3
16,2OErSh4oVVAUll0vHxdr6p,Bigmouth Strikes Again - 2011 Remaster,The Smiths,The Queen Is Dead,3yY2gUcIsjMr8hjo51PoJ8,72,193320,False,0.401,0.901,1,-5.011,0,0.041,0.0704,0,0.538,0.839,134.799,4
17,1YrnDTqvcnUKxAIeXyaEmU,How Soon Is Now? - 2011 Remaster,The Smiths,Hatful of Hollow,3yY2gUcIsjMr8hjo51PoJ8,72,408173,False,0.398,0.93,11,-6.76,1,0.0615,0.000854,0.121,0.0874,0.725,190.818,4
18,3M2bD9SMYnJIPdrTKUnBd3,I Know It's Over - 2011 Remaster,The Smiths,The Queen Is Dead,3yY2gUcIsjMr8hjo51PoJ8,68,349186,False,0.407,0.424,0,-10.583,1,0.0318,0.0847,0,0.234,0.404,113.311,3
19,3wUMcPzXcmaeW8QxTdyXQO,Pretty Girls Make Graves - 2011 Remaster,The Smiths,The Smiths,3yY2gUcIsjMr8hjo51PoJ8,68,223253,False,0.614,0.663,6,-9.059,0,0.0265,0.00543,5.3e-06,0.199,0.778,116.217,4
20,1TgVaCf8D5mXZrK1d7uIZe,Bebê Tá Solta,Dj Bnão,M.P.B,0F1EEVbFwozNDGU9DAdpq8,70,197104,True,0.939,0.612,9,-9.452,1,0.0505,0.865,0.433,0.111,0.946,130.028,4
21,3qWg5yAEOqLeN9MYGhsVrm,Se Pa Que Ela Tente Mudar,Dj Bnão,Se Pa Que Ela Tente Mudar,0F1EEVbFwozNDGU9DAdpq8,47,171135,True,0.485,0.631,11,-5.044,0,0.221,0.832,0,0.19,0.433,129.994,4
22,59O0Xlgmh1no1j1PcdDfif,Pa Pa Pa Terrorista,Dj Bnão,Pa Pa Pa Terrorista,0F1EEVbFwozNDGU9DAdpq8,43,128063,True,0.53,0.465,2,-2.969,1,0.0382,0.423,0.00396,0.0941,0.1,129.698,4
23,01FxnSwktJPa2uJpuJjWCs,Apaixonado pela Putaria,Dj Bnão,Apaixonado pela Putaria,0F1EEVbFwozNDGU9DAdpq8,37,141797,True,0.629,0.847,7,-4.183,1,0.235,0.747,2.6e-05,0.22,0.674,129.897,4
24,4db8TA3wFXHMIU3250RSfQ,FLAUTA SUBIMARINA,Dj Bnão,FLAUTA SUBIMARINA,0F1EEVbFwozNDGU9DAdpq8,36,181704,True,0.903,0.561,9,-7.768,1,0.359,0.951,0.549,0.0924,0.459,129.945,4
25,6SWK4XnrrUFbADr3RbhdwG,RITMO ENVOLVENTE !,Dj Bnão,RITMO ENVOLVENTE !,0F1EEVbFwozNDGU9DAdpq8,29,150979,True,0.938,0.854,11,-4.951,1,0.0938,0.166,0.35,0.0768,0.482,129.975,4
26,4cCuKIaA1c6TUdRw5CO5sl,AUTOMOTIVO DOS MAL ELEMENTO!,Dj Bnão,AUTOMOTIVO DOS MAL ELEMENTO!,0F1EEVbFwozNDGU9DAdpq8,29,158980,True,0.801,0.612,0,-8.763,1,0.449,0.68,0.0115,0.24,0.621,130.111,4
27,6m6OREWKTKC2pOd4TI83DU,Japonesa,Dj Bnão,Japonesa,0F1EEVbFwozNDGU9DAdpq8,26,126339,True,0.837,0.632,5,-5.683,0,0.52,0.834,0,0.0838,0.366,129.943,4
28,4b1OpfKHlupWXGy2yOyhTu,HOMENAGEM A O DJ HKZS !!,Dj Bnão,HOMENAGEM A O DJ HKZS !!,0F1EEVbFwozNDGU9DAdpq8,24,157884,True,0.798,0.924,8,-1.265,0,0.135,0.126,0.0975,0.218,0.444,129.934,4
29,0qImQ8gwFvkWTYKE8SBpdt,PHONK VICIANTE,Dj Bnão,PHONK VICIANTE,0F1EEVbFwozNDGU9DAdpq8,20,141874,True,0.791,0.876,6,-6.389,1,0.0379,0.178,0.413,0.14,0.294,129.993,4
30,1rLahQ58edFplZKDcjJ7cH,Mandraka,Luchinha Jr,Dos Prédios,5v2bQ2dsdQmr2ARUYwnDHX,77,122177,True,0.786,0.375,3,-9.819,0,0.0969,0.499,0,0.105,0.366,109.991,4
31,6i1Z0naL4LJcp8xpiQx7CH,Mlq Marrento,Luchinha Jr,Nova Moda,5v2bQ2dsdQmr2ARUYwnDHX,54,192000,True,0.814,0.536,1,-6.139,0,0.112,0.291,0,0.0892,0.521,120.017,4
32,7fLapQREtdZgtvs7SKLEG2,Documentário,Luchinha Jr,Nova Moda,5v2bQ2dsdQmr2ARUYwnDHX,54,127384,False,0.731,0.711,3,-4.761,0,0.0304,0.569,0,0.28,0.717,129.974,4
33,1NIyF90YwweiUdB0hMWaxa,Preto Chique,Luchinha Jr,Nova Moda,5v2bQ2dsdQmr2ARUYwnDHX,48,178474,True,0.728,0.557,4,-5.373,0,0.0388,0.214,0,0.0977,0.25,114.946,4
34,5dlsn3Rra8eUz4vqM7vV9I,Puta Má,Luchinha Jr,Puta Má,5v2bQ2dsdQmr2ARUYwnDHX,18,127500,True,0.649,0.52,5,-8.581,0,0.0492,0.151,0,0.186,0.549,124.157,4
35,3DfYFevtssKXu8mfiuU24v,Vidro Embaçado,Luchinha Jr,Honra & Lealdade,5v2bQ2dsdQmr2ARUYwnDHX,14,167671,True,0.71,0.646,2,-6.465,1,0.0496,0.0678,0,0.114,0.516,145.986,4
36,4DOR0CJnlw8Y7C7sSjAJIV,Feiticeira,Luchinha Jr,Feiticeira,5v2bQ2dsdQmr2ARUYwnDHX,5,208192,True,0.604,0.57,8,-7.642,0,0.187,0.2,0,0.107,0.519,165.73,4
37,3BdggYJe0HDR8CyYoaVZ3L,Gorila,Luchinha Jr,Gorila,5v2bQ2dsdQmr2ARUYwnDHX,4,147096,True,0.81,0.588,5,-9.443,0,0.0378,0.705,0,0.119,0.377,123.991,4
38,3hJuebGD325bsqv83kwUEX,Gratidão,Luchinha Jr,Big Drip,5v2bQ2dsdQmr2ARUYwnDHX,3,138151,False,0.824,0.598,0,-8.75,0,0.0727,0.413,0,0.109,0.448,119.005,4
39,5EMjJPjNVvUCUJKc2C1GPz,Prada,Luchinha Jr,Prada,5v2bQ2dsdQmr2ARUYwnDHX,3,158769,True,0.818,0.466,5,-11.478,0,0.0666,0.122,0,0.14,0.386,98.001,4
