,track_id,track_name,artist_name,album_name,artist_id,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0,4uqJelb9THHmJ3OCohg4ZJ,Nosso Quadro,Ana Castela,Nosso Quadro,2CKOmarVWvWqkNWUatHCex,84,173698,False,0.691,0.708,9,-4.821,1,0.195,0.338,0,0.311,0.602,160.018,4
1,0SCMVUZ21uYYB8cc0ScfbV,Bombonzinho - Ao Vivo,Ana Castela,"Let's Bora, Vol. 2 (Ao Vivo)",2CKOmarVWvWqkNWUatHCex,79,154701,False,0.654,0.948,1,-3.672,1,0.0548,0.3,0,0.92,0.706,158.054,4
2,0redQHBfejmPUhonR5ppGC,Duas Três,Ana Castela,Duas Três,2CKOmarVWvWqkNWUatHCex,87,156942,False,0.656,0.842,5,-3.746,0,0.201,0.574,0,0.689,0.721,159.918,4
3,7sopDXkuzXtHt8AQpdBxmT,DONA DE MIM,Ana Castela,DONA DE MIM,2CKOmarVWvWqkNWUatHCex,84,145091,False,0.68,0.793,1,-4.726,1,0.234,0.437,0,0.11,0.728,167.922,4
4,5y7yYXNSsT89A27DQxbmUL,Covardia,Ana Castela,Covardia,2CKOmarVWvWqkNWUatHCex,83,150863,False,0.656,0.913,8,-3.316,1,0.0522,0.215,0,0.0827,0.745,149.969,4
5,0KXdSF0Poa57KOepZ3hKrh,Palhaça - Ao Vivo,Ana Castela,Palhaça (Ao Vivo),2CKOmarVWvWqkNWUatHCex,83,170191,False,0.893,0.829,0,-5.098,0,0.151,0.518,8.69e-06,0.0979,0.498,146.062,4
6,2hkwwmmLC90T8BQ7t3xufq,Roça Em Mim,Ana Castela,Roça Em Mim,2CKOmarVWvWqkNWUatHCex,82,158171,False,0.846,0.81,9,-3.332,0,0.0867,0.222,0,0.139,0.762,135.074,4
7,77BR4gaUAp3p0uA8UL6HT9,Não Para,Ana Castela,Não Para,2CKOmarVWvWqkNWUatHCex,82,180923,False,0.892,0.655,7,-7.03,1,0.069,0.116,1.63e-06,0.176,0.764,129.959,4
8,7AwVSKaQxpidrtYBerkHKk,Pipoco,Ana Castela,Pipoco,2CKOmarVWvWqkNWUatHCex,78,194022,False,0.774,0.742,8,-4.178,1,0.0766,0.473,0.000472,0.342,0.736,134.991,4
9,6tW23l5oRR8XyYJsF5si9G,Eu Minto (Ao Vivo),Ana Castela,Eu Minto (Ao Vivo),2CKOmarVWvWqkNWUatHCex,76,160641,False,0.644,0.87,8,-3.924,0,0.0716,0.589,0,0.616,0.895,154.993,3
10,0JIYoXtJfORxI6gRpHv6ZW,Traumatizei - Ao Vivo Em Brasília,Henrique & Juliano,To Be (Ao Vivo Em Brasília EP1),3p7PcrEHaaKLJnPUGOtRlT,87,172005,False,0.483,0.91,11,-3.474,1,0.0845,0.13,0,0.395,0.576,166.057,4
11,7CUQQLRMIeSfa4m2uQcRHp,Rancorosa - Ao Vivo Em Brasília,Henrique & Juliano,Rancorosa (Ao Vivo Em Brasília),3p7PcrEHaaKLJnPUGOtRlT,84,181457,False,0.644,0.872,5,-4.187,1,0.0563,0.308,0,0.536,0.507,142.02,4
12,5yscNPMHmhqHQX9B9GFzMp,Te Esqueci Sem Querer - Ao Vivo Em Brasília,Henrique & Juliano,To Be (Ao Vivo Em Brasília EP3),3p7PcrEHaaKLJnPUGOtRlT,79,151092,False,0.635,0.789,6,-5.037,1,0.0365,0.194,0,0.966,0.666,106.12,4
13,11fqunD6qlOCrRd88kMOk6,Evento Cancelado - Ao Vivo,Henrique & Juliano,Manifesto Musical (Ao Vivo),3p7PcrEHaaKLJnPUGOtRlT,77,183244,False,0.584,0.592,2,-4.904,0,0.0316,0.505,0,0.515,0.395,92.035,3
14,3IMLoeLerS7TMpKjxUgAhx,Arranhão - Ao Vivo,Henrique & Juliano,Manifesto Musical (Ao Vivo / Vol. 1),3p7PcrEHaaKLJnPUGOtRlT,71,153409,True,0.486,0.871,3,-3.642,0,0.258,0.617,0,0.97,0.663,151.175,4
15,1cmH3nQCYgR8lmq1ZFAXcI,Alô Inveja - Ao Vivo Em Brasília,Henrique & Juliano,To Be (Ao Vivo Em Brasília EP1),3p7PcrEHaaKLJnPUGOtRlT,75,184307,False,0.568,0.938,9,-3.752,1,0.225,0.249,0,0.979,0.442,119.869,4
16,0tM4J8aID6qYZOE3e14sCj,Acordo - Ao Vivo,Henrique & Juliano,Manifesto Musical (Ao Vivo / Vol. 1),3p7PcrEHaaKLJnPUGOtRlT,72,169771,False,0.608,0.82,6,-3.689,1,0.119,0.611,0,0.933,0.673,108.394,4
17,14JKzKrJbPDflw8XyATMey,A Maior Saudade - Ao Vivo,Henrique & Juliano,Manifesto Musical (Ao Vivo / Vol. 1),3p7PcrEHaaKLJnPUGOtRlT,67,190161,True,0.292,0.626,11,-4.78,1,0.0533,0.571,0,0.87,0.305,162.824,4
18,4GOs8fPjp4M9CBHanTMwsQ,Seu Perfil - Ao Vivo,Henrique & Juliano,Manifesto Musical (Ao Vivo / Vol. 2),3p7PcrEHaaKLJnPUGOtRlT,69,183568,False,0.648,0.755,7,-3.465,1,0.0707,0.564,0,0.62,0.778,105.658,4
19,5asabafNzfAzjUecDvuNES,Aquela Pessoa - Ao Vivo,Henrique & Juliano,O Céu Explica Tudo (Ao Vivo),3p7PcrEHaaKLJnPUGOtRlT,73,166838,False,0.687,0.746,0,-5.828,1,0.0332,0.528,0,0.419,0.727,108.001,4
20,53PpijFATt35Zxfl6LTxoK,Leão,Marília Mendonça,Decretos Reais,1yR65psqiazQpeM79CcGh8,56,166774,False,0.743,0.865,6,-3.897,1,0.0315,0.449,3.05e-06,0.297,0.794,129.999,4
21,6Zw25LRLP0j0MsezDFIUM4,Mal Feito - Ao Vivo,Marília Mendonça,Próximo Passo (Ao Vivo),1yR65psqiazQpeM79CcGh8,72,177934,False,0.732,0.831,0,-3.791,0,0.0691,0.554,0,0.903,0.684,123.942,4
