,track_id,track_name,artist_name,artist_genres,album_name,artist_id,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0,4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',Journey,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",Escape (Bonus Track Version),0rvjqX7ttXeg3mTy8Xscbt,86,250986,False,0.5,0.748,4,-9.072,1,0.0363,0.127,0,0.447,0.514,118.852,4
1,71SvEDmsOwIWw1IozsZoMA,Any Way You Want It,Journey,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",Departure,0rvjqX7ttXeg3mTy8Xscbt,76,201693,False,0.529,0.932,7,-7.501,1,0.0488,0.00251,0.00109,0.136,0.571,138.158,4
2,1pTw2cNrp9L3esxLAvWnN2,Separate Ways (Worlds Apart),Journey,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",Frontiers,0rvjqX7ttXeg3mTy8Xscbt,65,323666,False,0.467,0.943,0,-5.626,1,0.0576,0.0189,4.51e-06,0.216,0.453,131.536,4
3,2w4EpqGasrz9qdTwocx54t,Open Arms,Journey,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",Escape (Bonus Track Version),0rvjqX7ttXeg3mTy8Xscbt,73,202173,False,0.405,0.21,2,-13.214,1,0.0279,0.584,0,0.139,0.174,100.577,3
4,0l5TpsCL1ObiTEsHeWA0by,Faithfully,Journey,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",Frontiers,0rvjqX7ttXeg3mTy8Xscbt,60,266973,False,0.417,0.573,11,-7.33,1,0.0279,0.0801,0,0.0845,0.29,129.559,4
5,215wUTQQUo2PElJFEFoB0d,Wheel in the Sky,Journey,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",Infinity,0rvjqX7ttXeg3mTy8Xscbt,68,252240,False,0.442,0.745,2,-8.623,0,0.0741,0.084,2.18e-05,0.136,0.368,105.184,4
6,7EHmKkyAr6MZv5Y2FdZbXw,Lights,Journey,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",Infinity,0rvjqX7ttXeg3mTy8Xscbt,68,190333,False,0.193,0.498,7,-9.901,1,0.0381,0.107,0.00711,0.332,0.344,205.422,3
7,5IK2FtuC0qmHHam9sWFxUI,Who's Crying Now,Journey,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",Escape (Bonus Track Version),0rvjqX7ttXeg3mTy8Xscbt,65,300146,False,0.57,0.554,9,-9.732,0,0.0288,0.0548,0,0.139,0.372,122.135,4
8,0VQ0n5gMgJLNixG8BfWBT5,"Lovin', Touchin', Squeezin'",Journey,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",Evolution,0rvjqX7ttXeg3mTy8Xscbt,66,230533,False,0.403,0.644,2,-8.608,1,0.0439,0.0991,0.000179,0.231,0.714,211.27,3
9,0muK9BAzu2TJXQgWPsEj6e,Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix,Journey,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",Separate Ways (Worlds Apart) [Bryce Miller/Alloy Tracks Remix],0rvjqX7ttXeg3mTy8Xscbt,66,165074,False,0.43,0.569,2,-9.274,1,0.044,0.0115,0.0134,0.163,0.0668,129.992,4
10,0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,DJ Snake,"['edm', 'electronic trap', 'pop', 'pop dance']",Encore,540vIaP2JwjQb9dm3aArA4,86,205946,False,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,4
