,track_id,track_name,artist_name,artist_genres,album_name,artist_id,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0,0CAfXk7DXMnon4gLudAp7J,Low (feat. T-Pain),Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",Mail on Sunday,0jnsk9HBra6NMjO2oANoPY,84,231400,False,0.918,0.609,10,-5.64,0,0.0791,0.0928,0,0.139,0.304,128.008,4
1,1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",Wild Ones,0jnsk9HBra6NMjO2oANoPY,81,232946,False,0.608,0.86,5,-5.324,0,0.0554,0.0991,0,0.262,0.437,127.075,4
2,3bC1ahPIYt1btJzSSEyyrF,Whistle,Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",Wild Ones,0jnsk9HBra6NMjO2oANoPY,81,224653,False,0.747,0.937,0,-5.746,1,0.0453,0.0208,0,0.29,0.739,103.976,4
3,3GpbwCm3YxiWDvy29Uo3vP,Right Round,Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",R.O.O.T.S. (Route of Overcoming the Struggle),0jnsk9HBra6NMjO2oANoPY,79,204640,False,0.72,0.672,7,-6.852,1,0.0551,0.009,0,0.232,0.705,124.986,4
4,2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",Wild Ones,0jnsk9HBra6NMjO2oANoPY,80,248133,False,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,4
5,6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me (feat. David Guetta),Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",Only One Flo (Part 1),0jnsk9HBra6NMjO2oANoPY,80,234560,False,0.616,0.869,0,-3.911,1,0.0327,0.0283,0,0.064,0.473,127.966,4
6,6Knv6wdA0luoMUuuoYi2i1,My House,Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",My House,0jnsk9HBra6NMjO2oANoPY,79,192190,False,0.688,0.702,7,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,4
7,26rdOwwjC2UnweK3xeS58u,GDFR (feat. Sage the Gemini & Lookas),Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",My House,0jnsk9HBra6NMjO2oANoPY,73,190185,False,0.657,0.827,5,-4.036,1,0.0734,0.000704,0.00534,0.065,0.69,145.889,4
8,3zrYNl1aMdFrQkcOjKVr5u,I Cry,Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",Wild Ones,0jnsk9HBra6NMjO2oANoPY,65,223800,False,0.693,0.822,4,-5.441,0,0.0439,0.00616,1.79e-06,0.315,0.763,126.035,4
9,2S5LNtRVRPbXk01yRQ14sZ,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",My House,0jnsk9HBra6NMjO2oANoPY,69,224258,False,0.854,0.766,9,-4.697,0,0.141,0.0242,0,0.0793,0.784,118.004,4
10,42xHWxSRHKvu36efxZVP4P,Vem com a Tropa do Tubarão Tu Tu Tu Tu Tubarão,MC Pânico,['funk rj'],Vem com a Tropa do Tubarão Tu Tu Tu Tu Tubarão,21Pr1Vuj2NjgXiwKpuecrr,70,154335,True,0.919,0.549,6,-4.17,1,0.234,0.116,0.0269,0.0934,0.736,139.952,4
11,1TQtGMaPyzZLeFuBo8n4dK,"É o Pombo, É o Neymar, Vinícius Jr E Paquetá (Copa do Mundo 2022)",MC Pânico,['funk rj'],Setzin do Hexa (Copa do Mundo 2022),21Pr1Vuj2NjgXiwKpuecrr,66,157714,False,0.933,0.896,8,-1.692,1,0.306,0.258,0,0.0726,0.794,140.111,4
12,5SB1u37HPJPub4xLzdreXz,"É o Pombo, É o Neymar, Vinicius Jr, Paqueta",MC Pânico,['funk rj'],"É o Pombo, É o Neymar, Vinicius Jr, Paqueta",21Pr1Vuj2NjgXiwKpuecrr,52,126875,False,0.883,0.864,6,-4.603,0,0.371,0.135,0,0.082,0.594,140.306,4
13,028CGTC2WQ0DLy1kdRjYQX,"Jon Vlogs, Mano Boca, Não Serve pra Namorar",MC Pânico,['funk rj'],"Jon Vlogs, Mano Boca, Não Serve pra Namorar",21Pr1Vuj2NjgXiwKpuecrr,41,123642,True,0.921,0.825,8,-2.358,1,0.326,0.273,6.74e-06,0.081,0.951,140.036,4
14,6h9jAgdfEGvbGuiYzmj1f1,Tropa do Pombo (Copa do Mundo 2022),MC Pânico,['funk rj'],Setzin do Hexa (Copa do Mundo 2022),21Pr1Vuj2NjgXiwKpuecrr,40,131892,False,0.921,0.578,1,-2.882,1,0.335,0.105,0,0.173,0.574,140.035,4
15,56RipQEGr79f3G5oI3362D,Quando Eu Passo Ela Me Olha,MC Pânico,['funk rj'],Quando Eu Passo Ela Me Olha,21Pr1Vuj2NjgXiwKpuecrr,35,191999,True,0.92,0.949,2,-0.412,1,0.255,0.531,4.72e-05,0.103,0.774,130.104,4
16,1bTE1rRAQTiHIq67E4witi,Não Serve pra Namorar,MC Pânico,['funk rj'],Não Serve pra Namorar,21Pr1Vuj2NjgXiwKpuecrr,32,146769,True,0.813,0.403,7,-9.552,1,0.356,0.431,3.8e-05,0.138,0.445,86.641,5
17,3koYxU0xaxzawFsLzMYrlC,Bola e Tudo - Né Segredo (Copa do Mundo 2022),MC Pânico,['funk rj'],Setzin do Hexa (Copa do Mundo 2022),21Pr1Vuj2NjgXiwKpuecrr,31,140571,True,0.831,0.668,1,-2.635,1,0.195,0.419,0,0.175,0.953,139.773,4
18,7wnrA7u007RBS1rRaiLVYV,Vai no Chão,MC Pânico,['funk rj'],Vai no Chão,21Pr1Vuj2NjgXiwKpuecrr,29,125538,True,0.935,0.55,7,-2.7,1,0.281,0.264,5.84e-06,0.0755,0.832,130.023,4
19,2gKPkhp5leXxG6BYntnsrY,Tropa da Orgia,MC Pânico,['funk rj'],Tropa da Orgia,21Pr1Vuj2NjgXiwKpuecrr,28,148871,True,0.811,0.978,11,1.613,0,0.291,0.256,0.000172,0.0352,0.842,170.007,4
20,5dNfHmqgr128gMY2tc5CeJ,Ignition - Remix,R. Kelly,[],Chocolate Factory,2mxe0TnaNL039ysAj51xPQ,71,186066,False,0.795,0.523,1,-7.165,1,0.0423,0.061,0,0.0914,0.855,133.024,4
21,0wrSBXh1S0SikdTpJsIYFM,Back & Forth,R. Kelly,[],Pure... R&B,2mxe0TnaNL039ysAj51xPQ,31,229573,False,0.699,0.764,5,-6.907,1,0.0338,0.0727,7.03e-06,0.0733,0.891,92.928,4
22,2RzJwBCXsS1VnjDm2jKKAa,I Believe I Can Fly,R. Kelly,[],R.,2mxe0TnaNL039ysAj51xPQ,63,320666,False,0.55,0.444,7,-7.588,1,0.0292,0.241,0,0.187,0.0438,120.179,4
23,6w1DBbA8akxHPiBQ6nAyJq,I'm a Flirt Remix (feat. T.I. & T-Pain),R. Kelly,[],The Essential R. Kelly,2mxe0TnaNL039ysAj51xPQ,62,330600,False,0.835,0.571,8,-4.771,0,0.102,0.0716,0,0.0604,0.902,138.038,4
