,track_id,track_name,artist_name,artist_genres,album_name,artist_id,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0,3ht2lR8v0lkELskLeXGZ39,Base da Maldade,Dj Dg Do Rb,"['funk capixaba', 'funk mtg']",Apresento Para Vocês,7hcLgowsbmmUxHXPmrKHnA,13,116538,True,0.653,0.572,11,-1.281,1,0.351,0.352,0,0.578,0.786,85.578,5
1,1VLFfdS5ceqCX10NOXHP6s,Elas Querem Conforto,Dj Dg Do Rb,"['funk capixaba', 'funk mtg']",Elas Querem Conforto,7hcLgowsbmmUxHXPmrKHnA,49,114576,True,0.893,0.818,5,-3.463,1,0.424,0.689,0,0.0845,0.679,130.116,4
2,02N1JQT9G9NpKEZoPoWMIP,Culpa da Suene,Dj Dg Do Rb,"['funk capixaba', 'funk mtg']",Culpa da Suene,7hcLgowsbmmUxHXPmrKHnA,47,150461,True,0.636,0.654,8,-1.746,1,0.114,0.426,3.33e-06,0.0709,0.769,163.098,5
3,1DPbviURda1kVX5JgM7psp,Eu Vou Pro Carnaval,Dj Dg Do Rb,"['funk capixaba', 'funk mtg']",Eu Vou Pro Carnaval,7hcLgowsbmmUxHXPmrKHnA,43,111230,True,0.903,0.697,1,-2.932,0,0.0668,0.532,0,0.655,0.391,130.26,4
4,6XVN1jAUWyaZpsewEbKp3d,Mega Pra Andiroba,Dj Dg Do Rb,"['funk capixaba', 'funk mtg']",Mega Pra Andiroba,7hcLgowsbmmUxHXPmrKHnA,41,107128,True,0.894,0.755,1,-0.158,1,0.236,0.465,2.49e-06,0.153,0.42,130.022,4
5,2ncNLv5NgfJCU11OH6xF7X,Set Dj Dg do Rb,Dj Dg Do Rb,"['funk capixaba', 'funk mtg']",Set Dj Dg do Rb,7hcLgowsbmmUxHXPmrKHnA,41,358153,True,0.875,0.354,8,-7.431,0,0.488,0.774,0,0.0736,0.83,129.945,4
6,16MR6EnO1dFSklP8Wdo6RL,Os Cria Não Te Ama,Dj Dg Do Rb,"['funk capixaba', 'funk mtg']",Os Cria Não Te Ama,7hcLgowsbmmUxHXPmrKHnA,39,112615,True,0.876,0.757,10,0.362,0,0.396,0.432,0,0.0678,0.71,86.637,5
7,0I7Mo9cLslkmhcxZJdOWZO,Vamos Embrazar,Dj Dg Do Rb,"['funk capixaba', 'funk mtg']",Vamos Embrazar,7hcLgowsbmmUxHXPmrKHnA,38,197538,False,0.852,0.713,1,-1.692,1,0.208,0.516,2.47e-06,0.0932,0.624,86.703,5
8,7azxvLzJTHsRiCueumkdbf,EU GOSTO DE MINA,Dj Dg Do Rb,"['funk capixaba', 'funk mtg']",EU GOSTO DE MINA,7hcLgowsbmmUxHXPmrKHnA,35,114461,True,0.86,0.789,0,0.675,1,0.379,0.647,0,0.0417,0.85,86.695,3
9,5Mlms5aMctXZFAbmbCEWdZ,Gostosa da Pratique,Dj Dg Do Rb,"['funk capixaba', 'funk mtg']",Meu Complexo,7hcLgowsbmmUxHXPmrKHnA,35,112615,True,0.701,0.717,8,-1.621,1,0.279,0.692,0,0.164,0.906,83.539,5
10,5T4lERmPqhO2ukZoGJ5sSr,Sicko Drop,Schillist,['brazilian bass'],Sicko Drop,2qvWyc9Z0oHK156P65vH4d,70,147976,False,0.843,0.713,0,-5.487,1,0.0851,0.0276,0.76,0.0961,0.298,123.983,4
11,0XMl0fVTh3PyPlwyJTn33n,Be Someone (feat. Ray X Ben),Schillist,['brazilian bass'],Be Someone (feat. Ray X Ben),2qvWyc9Z0oHK156P65vH4d,69,166005,True,0.711,0.722,2,-8.438,1,0.202,0.101,1.26e-05,0.628,0.398,120.058,4
12,3Z7UmZWV0qyY7nK076Bqxe,Sicko Drop - Claudinho Brasil Remix,Schillist,['brazilian bass'],Sicko Drop (Claudinho Brasil Remix),2qvWyc9Z0oHK156P65vH4d,52,161142,False,0.669,0.866,7,-5.862,1,0.102,0.0148,0.685,0.387,0.244,140.015,4
13,1bxA3aVHOC9pVcgCxZrFOO,Be Someone (feat. Ray X Ben) - Extended Mix,Schillist,['brazilian bass'],Be Someone (feat. Ray X Ben) [Extended Mix],2qvWyc9Z0oHK156P65vH4d,42,288000,True,0.761,0.746,2,-7.239,1,0.0487,0.0477,0.00456,0.139,0.466,120.02,4
14,7gBHLurmEaumsG9CeMlQAw,Sicko Drop - Extended Mix,Schillist,['brazilian bass'],Sicko Drop,2qvWyc9Z0oHK156P65vH4d,41,232770,False,0.846,0.665,0,-7.784,1,0.0721,0.00544,0.891,0.132,0.587,124.016,4
15,5UQ5YY9sgH5tF15fOGbYOc,Be Someone (feat. Ray X Ben) - Route 77 Remix,Schillist,['brazilian bass'],Be Someone (feat. Ray X Ben) [Remixes],2qvWyc9Z0oHK156P65vH4d,40,176169,False,0.801,0.703,4,-8.933,0,0.145,0.0178,0.407,0.136,0.329,123.988,4
16,06Z3ep6uRrbsb0Z3pw3Dai,Be Someone (feat. Ray X Ben) - fuii Remix,Schillist,['brazilian bass'],Be Someone (feat. Ray X Ben) [Remixes],2qvWyc9Z0oHK156P65vH4d,39,196617,False,0.678,0.849,1,-6.552,1,0.0389,0.191,0.354,0.0623,0.153,123.976,4
17,0Uu2kYR1e5W7O9SLNZntf7,Sicko Drop - Majestic Remix,Schillist,['brazilian bass'],Sicko Drop (Majestic Remix),2qvWyc9Z0oHK156P65vH4d,39,159435,False,0.748,0.758,8,-6.592,1,0.0386,0.00166,0.879,0.131,0.771,123.991,4
18,2To8OERyRbTXCw2tSEhvi2,Another Brick,Schillist,['brazilian bass'],Another Brick,2qvWyc9Z0oHK156P65vH4d,37,162585,False,0.606,0.868,7,-6.25,1,0.0347,0.0107,0.67,0.109,0.0375,123.997,3
19,0Rzz75C3MDHszEW2co7BCC,I'm A Mess,Schillist,['brazilian bass'],I'm A Mess,2qvWyc9Z0oHK156P65vH4d,28,181428,False,0.763,0.902,2,-4.748,1,0.0742,0.149,4.61e-05,0.0844,0.353,126.042,4
