,track_id,track_name,artist_name,artist_genres,album_name,artist_id,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0,3r9ljWQNQMV0xLY5v44Hwp,Só Rock 2,Young Ganni,['trap funk'],"Rock Danger, Vol. 1",1Hm3uKt8JXy3dnxIFfJUog,69,239253,True,0.915,0.672,2,-4.483,1,0.214,0.214,4.01e-06,0.119,0.83,123.006,4
1,4vpEckyBBwUBg83gIm4NmJ,Rimo Igual Pac (Freestyle),Young Ganni,['trap funk'],Troféu,1Hm3uKt8JXy3dnxIFfJUog,62,172896,True,0.84,0.526,5,-5.164,0,0.142,0.523,9.26e-05,0.0993,0.605,119.9,4
2,71p1jpvBbHbbJkEJfZBFlG,Belt da Ck,Young Ganni,['trap funk'],"Rock Danger, Vol. 1",1Hm3uKt8JXy3dnxIFfJUog,38,157168,True,0.911,0.495,7,-5.396,1,0.126,0.353,0.000984,0.13,0.163,135.979,4
3,0NWS0mD7phXZhptohbwpHL,Tu Deixa,Young Ganni,['trap funk'],Mixtape Rock Danger de Verão,1Hm3uKt8JXy3dnxIFfJUog,37,112000,True,0.564,0.604,10,-7.803,0,0.0585,0.338,0,0.111,0.755,150.236,4
4,7KkDZSzD3ilwnU3BADegTF,Posto 8,Young Ganni,['trap funk'],Mixtape Rock Danger de Verão,1Hm3uKt8JXy3dnxIFfJUog,34,108837,True,0.593,0.651,4,-7.529,0,0.253,0.622,8.77e-05,0.101,0.339,171.986,4
5,2RZkRsSPHf2roaacprDkuH,Jato e Shampoozada,Young Ganni,['trap funk'],Jato e Shampoozada,1Hm3uKt8JXy3dnxIFfJUog,33,128142,True,0.777,0.498,1,-8.679,1,0.35,0.251,0,0.188,0.556,139.73,4
6,1xQG3Um0Vqkq0VmEDBSMr2,I Like,Young Ganni,['trap funk'],"Rock Danger, Vol. 1",1Hm3uKt8JXy3dnxIFfJUog,32,175893,True,0.71,0.589,9,-5.903,0,0.0748,0.635,0.00056,0.117,0.644,101.931,4
7,6smQZkO2Y2yVTQFSX1Pxl6,Flow Red Anderson,Young Ganni,['trap funk'],Double Black,1Hm3uKt8JXy3dnxIFfJUog,32,144589,True,0.873,0.336,11,-12.814,1,0.436,0.0734,0,0.0695,0.277,140.039,4
8,335Csq0lCBxCLb1TbVmO3w,Balão Times,Young Ganni,['trap funk'],Balão Times,1Hm3uKt8JXy3dnxIFfJUog,31,138069,True,0.637,0.54,8,-4.882,1,0.218,0.462,0,0.244,0.493,62.688,4
9,7LxTRFVlZ2Zw7KvdQ1NLHL,Quanto Tempo Faz?,Young Ganni,['trap funk'],Quanto Tempo Faz?,1Hm3uKt8JXy3dnxIFfJUog,30,161096,False,0.646,0.589,4,-5.318,1,0.0922,0.527,0,0.197,0.589,83.561,4
10,48Ll1C6qAnP2UjnopQDh4a,Bala Love,DJ PH DA SERRA,"['funk bh', 'funk mtg']",Bala Love,7Dq3oCz43MCuWBRgWTltZI,68,221538,False,0.628,0.318,9,-8.887,0,0.0507,0.807,0.101,0.19,0.492,86.453,5
11,7gDtKPMPSw2ov5DQ0LSpwX,Água Rosa,DJ PH DA SERRA,"['funk bh', 'funk mtg']",Água Rosa,7Dq3oCz43MCuWBRgWTltZI,59,198504,True,0.743,0.422,7,-6.513,1,0.0293,0.386,0,0.0787,0.378,130.098,4
