,track_id,track_name,artist_name,artist_genres,album_name,artist_id,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0,4qO3WITv7447OvVUAdJjzM,Espírito Santo,Fernanda Brum,['brazilian gospel'],Quebrantado Coração,0ercYDYc6IMdLiiBfMwId8,62,259691,False,0.516,0.158,7,-11.866,1,0.0343,0.882,0,0.117,0.263,175.305,4
1,1kLk2OUiRwaZa5zJgCjO6H,Onde o Fogo Não Apaga - Ao Vivo,Fernanda Brum,['brazilian gospel'],Onde o Fogo Não Apaga (Ao Vivo),0ercYDYc6IMdLiiBfMwId8,47,416842,False,0.333,0.672,1,-8.06,1,0.048,0.043,1.16e-05,0.696,0.23,132.988,4
2,0Y9nHU2Fhl76LHbRRmNQ6X,O Que Sua Glória Fez Comigo,Fernanda Brum,['brazilian gospel'],Da Eternidade,0ercYDYc6IMdLiiBfMwId8,57,399243,False,0.279,0.597,2,-6.269,0,0.0398,0.405,0,0.697,0.365,140.192,4
3,1wGL1n0b3tqhLvzN0A5y1m,Amo o Senhor,Fernanda Brum,['brazilian gospel'],Quebrantado Coração,0ercYDYc6IMdLiiBfMwId8,55,234103,False,0.551,0.51,5,-7.358,1,0.0413,0.365,4.48e-06,0.23,0.339,147.878,3
4,5FLqZs5pQa9XXtcdbfILsa,Romanos 8:26 (Ao Vivo),Fernanda Brum,['brazilian gospel'],Onde o Fogo Não Apaga (Ao Vivo),0ercYDYc6IMdLiiBfMwId8,44,269739,False,0.457,0.762,2,-6.09,0,0.0381,0.629,0,0.749,0.161,115.221,4
5,6v81JSXJisSLcxoRNJiW6n,Yeshua (Ao Vivo),Fernanda Brum,['brazilian gospel'],Onde o Fogo Não Apaga (Ao Vivo),0ercYDYc6IMdLiiBfMwId8,52,366461,False,0.416,0.792,4,-5.822,0,0.0452,0.132,4.78e-05,0.952,0.197,129.875,4
6,61mM34xhgyclClrB6ayGwd,Ele Se Move,Fernanda Brum,['brazilian gospel'],Ele Se Move,0ercYDYc6IMdLiiBfMwId8,50,341717,False,0.422,0.867,1,-7.225,0,0.0955,0.15,3.94e-06,0.0961,0.265,144.001,4
7,7BS9guU5q1fzQX1ZQUTYto,Cura-me,Fernanda Brum,['brazilian gospel'],Cura-me,0ercYDYc6IMdLiiBfMwId8,49,310590,False,0.46,0.604,11,-5.26,0,0.035,0.332,0,0.0743,0.136,145.963,4
8,0DUJZXdp0XGbRafeTKA3TJ,Quebrantado Coração,Fernanda Brum,['brazilian gospel'],Quebrantado Coração,0ercYDYc6IMdLiiBfMwId8,49,202663,False,0.63,0.351,9,-8.697,1,0.0368,0.661,9.29e-06,0.102,0.134,109.95,4
9,0XwvAADxjroSuGZa8G2riw,A Tua Glória Faz,Fernanda Brum,['brazilian gospel'],Glória,0ercYDYc6IMdLiiBfMwId8,47,279289,False,0.373,0.426,5,-6.896,1,0.0307,0.58,0,0.0972,0.287,145.835,3
10,1hUcSwHkwyqa9HOfPcW7HY,Tomodachi,YUNG LIXO,['trap brasileiro'],Trashtalk,6ab8tnQvr8sXXIpSZCrbQs,50,156383,False,0.691,0.736,6,-6.66,0,0.184,0.135,1.2e-06,0.0687,0.457,164.986,4
11,1OcUArRQYutRFrNhyZSN8Q,Rumo à Vitória,YUNG LIXO,['trap brasileiro'],Validation,6ab8tnQvr8sXXIpSZCrbQs,50,207230,False,0.765,0.86,2,-2.799,1,0.131,0.525,5.08e-05,0.749,0.703,130.041,4
12,1fOYowSoGQavFIG5klpp3O,Sakura,YUNG LIXO,['trap brasileiro'],Break Up Album,6ab8tnQvr8sXXIpSZCrbQs,50,165355,False,0.749,0.694,8,-6.939,1,0.0474,0.0897,1.95e-06,0.0812,0.469,90.028,4
13,56FvfB7Mri3mS2EgvozByz,Goddamn,YUNG LIXO,['trap brasileiro'],Validation,6ab8tnQvr8sXXIpSZCrbQs,49,170400,False,0.68,0.973,11,-4.454,1,0.266,0.147,0,0.0667,0.789,100.168,4
