,track_id,track_name,artist_name,artist_genres,album_name,artist_id,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0,0ToPj749UPF7MGE6KDyrIp,Posturadão,DomLaike,"['trap brasileiro', 'trap carioca']",Posturadão,4PzPx1yc3kGVo4EgCiLqCQ,66,162782,False,0.693,0.69,8,-5.796,0,0.0346,0.206,0,0.0815,0.352,114.965,4
1,0XHJ2LfnrETLopLCt6xBY6,Vida Cara,DomLaike,"['trap brasileiro', 'trap carioca']",Vida Cara,4PzPx1yc3kGVo4EgCiLqCQ,65,307692,True,0.713,0.582,1,-5.727,0,0.0518,0.377,0,0.0991,0.191,116.919,4
2,1jwEnLN5hMOwotwXfchUaf,Rei Lacoste,DomLaike,"['trap brasileiro', 'trap carioca']",Atg Tape,4PzPx1yc3kGVo4EgCiLqCQ,58,152000,False,0.898,0.341,9,-12.385,1,0.275,0.136,1.05e-06,0.0922,0.486,119.932,4
3,7fA1lo7delfwVjq7Ccg0fp,RIO SUL,DomLaike,"['trap brasileiro', 'trap carioca']",LITTLE HAIR,4PzPx1yc3kGVo4EgCiLqCQ,58,140000,True,0.745,0.598,1,-6.906,1,0.252,0.413,0,0.269,0.447,120.005,4
4,0ZbPY7gyaPOFKw1rNwdDyi,Malandrex,DomLaike,"['trap brasileiro', 'trap carioca']",Malandrex,4PzPx1yc3kGVo4EgCiLqCQ,55,256000,False,0.562,0.542,6,-6.764,0,0.343,0.632,0,0.186,0.769,178.794,4
5,6DfEFKAnhB6GESNa0HkWJk,Emunah X Nagalli,DomLaike,"['trap brasileiro', 'trap carioca']",Ivm Tape,4PzPx1yc3kGVo4EgCiLqCQ,54,88000,True,0.501,0.383,10,-11.946,0,0.471,0.241,6.34e-06,0.11,0.419,60.107,4
6,2nTwPzTaH85sDYD07qZrwR,Trajadão,DomLaike,"['trap brasileiro', 'trap carioca']",Trajadão,4PzPx1yc3kGVo4EgCiLqCQ,50,127642,True,0.807,0.59,1,-8.745,0,0.133,0.0394,0,0.223,0.858,110.014,4
7,7aBOLqVMu44OF2KApUAxS3,4Mola Freestyle,DomLaike,"['trap brasileiro', 'trap carioca']",Ivm Tape,4PzPx1yc3kGVo4EgCiLqCQ,48,89000,True,0.815,0.265,10,-9.035,0,0.27,0.0217,0.000135,0.0956,0.466,59.978,4
8,5aw9n45WzW5VQ7XHyBFHkl,PIX,DomLaike,"['trap brasileiro', 'trap carioca']",PIX,4PzPx1yc3kGVo4EgCiLqCQ,47,250200,True,0.516,0.563,1,-6.35,1,0.261,0.229,0,0.122,0.241,95.331,3
9,4pjKj7PqgSA2A71TLTHj5p,Não Se Faz de Surdo,DomLaike,"['trap brasileiro', 'trap carioca']",Não Se Faz de Surdo,4PzPx1yc3kGVo4EgCiLqCQ,45,180512,True,0.56,0.616,9,-7.053,0,0.0355,0.139,0,0.213,0.35,116.944,4
10,4DhDNNhIDdduS6nZMbSMbs,Amantes da Foda,DJ JOAO DA INESTAN,"['funk bh', 'funk mtg']",Amantes da Foda,1K3wppIvsUK99HODkiNgeu,68,81293,True,0.862,0.186,9,-4.745,1,0.443,0.781,0,0.146,0.852,86.58,5
11,1pewMuvLSOtGUjktX6vcjR,Criminalidade,DJ JOAO DA INESTAN,"['funk bh', 'funk mtg']",Criminalidade,1K3wppIvsUK99HODkiNgeu,57,70217,True,0.763,0.313,3,-5.963,1,0.0856,0.779,4.77e-06,0.112,0.122,86.519,5
