,track_id,track_name,artist_name,artist_genres,album_name,artist_id,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0,4uqJelb9THHmJ3OCohg4ZJ,Nosso Quadro,Ana Castela,"['agronejo', 'funk rj', 'sertanejo pop']",Nosso Quadro,2CKOmarVWvWqkNWUatHCex,84,173698,False,0.691,0.708,9,-4.821,1,0.195,0.338,0,0.311,0.602,160.018,4
1,0SCMVUZ21uYYB8cc0ScfbV,Bombonzinho - Ao Vivo,Ana Castela,"['agronejo', 'funk rj', 'sertanejo pop']","Let's Bora, Vol. 2 (Ao Vivo)",2CKOmarVWvWqkNWUatHCex,79,154701,False,0.654,0.948,1,-3.672,1,0.0548,0.3,0,0.92,0.706,158.054,4
2,0redQHBfejmPUhonR5ppGC,Duas Três,Ana Castela,"['agronejo', 'funk rj', 'sertanejo pop']",Duas Três,2CKOmarVWvWqkNWUatHCex,87,156942,False,0.656,0.842,5,-3.746,0,0.201,0.574,0,0.689,0.721,159.918,4
3,7sopDXkuzXtHt8AQpdBxmT,DONA DE MIM,Ana Castela,"['agronejo', 'funk rj', 'sertanejo pop']",DONA DE MIM,2CKOmarVWvWqkNWUatHCex,84,145091,False,0.68,0.793,1,-4.726,1,0.234,0.437,0,0.11,0.728,167.922,4
4,5y7yYXNSsT89A27DQxbmUL,Covardia,Ana Castela,"['agronejo', 'funk rj', 'sertanejo pop']",Covardia,2CKOmarVWvWqkNWUatHCex,84,150863,False,0.656,0.913,8,-3.316,1,0.0522,0.215,0,0.0827,0.745,149.969,4
5,0KXdSF0Poa57KOepZ3hKrh,Palhaça - Ao Vivo,Ana Castela,"['agronejo', 'funk rj', 'sertanejo pop']",Palhaça (Ao Vivo),2CKOmarVWvWqkNWUatHCex,83,170191,False,0.893,0.829,0,-5.098,0,0.151,0.518,8.69e-06,0.0979,0.498,146.062,4
6,77BR4gaUAp3p0uA8UL6HT9,Não Para,Ana Castela,"['agronejo', 'funk rj', 'sertanejo pop']",Não Para,2CKOmarVWvWqkNWUatHCex,82,180923,False,0.892,0.655,7,-7.03,1,0.069,0.116,1.63e-06,0.176,0.764,129.959,4
7,2hkwwmmLC90T8BQ7t3xufq,Roça Em Mim,Ana Castela,"['agronejo', 'funk rj', 'sertanejo pop']",Roça Em Mim,2CKOmarVWvWqkNWUatHCex,81,158171,False,0.846,0.81,9,-3.332,0,0.0867,0.222,0,0.139,0.762,135.074,4
8,7AwVSKaQxpidrtYBerkHKk,Pipoco,Ana Castela,"['agronejo', 'funk rj', 'sertanejo pop']",Pipoco,2CKOmarVWvWqkNWUatHCex,78,194022,False,0.774,0.742,8,-4.178,1,0.0766,0.473,0.000472,0.342,0.736,134.991,4
9,2jZrMlMuTk1N3LJS8yQM6q,Carinha de Bebê,Ana Castela,"['agronejo', 'funk rj', 'sertanejo pop']",Carinha de Bebê,2CKOmarVWvWqkNWUatHCex,76,175725,False,0.762,0.915,11,-2.596,0,0.0636,0.455,0,0.157,0.735,131.965,4
10,0JIYoXtJfORxI6gRpHv6ZW,Traumatizei - Ao Vivo Em Brasília,Henrique & Juliano,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",To Be (Ao Vivo Em Brasília EP1),3p7PcrEHaaKLJnPUGOtRlT,87,172005,False,0.483,0.91,11,-3.474,1,0.0845,0.13,0,0.395,0.576,166.057,4
11,7CUQQLRMIeSfa4m2uQcRHp,Rancorosa - Ao Vivo Em Brasília,Henrique & Juliano,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",Rancorosa (Ao Vivo Em Brasília),3p7PcrEHaaKLJnPUGOtRlT,84,181457,False,0.644,0.872,5,-4.187,1,0.0563,0.308,0,0.536,0.507,142.02,4
12,5yscNPMHmhqHQX9B9GFzMp,Te Esqueci Sem Querer - Ao Vivo Em Brasília,Henrique & Juliano,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",To Be (Ao Vivo Em Brasília EP3),3p7PcrEHaaKLJnPUGOtRlT,80,151092,False,0.635,0.789,6,-5.037,1,0.0365,0.194,0,0.966,0.666,106.12,4
13,11fqunD6qlOCrRd88kMOk6,Evento Cancelado - Ao Vivo,Henrique & Juliano,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",Manifesto Musical (Ao Vivo),3p7PcrEHaaKLJnPUGOtRlT,77,183244,False,0.584,0.592,2,-4.904,0,0.0316,0.505,0,0.515,0.395,92.035,3
14,3IMLoeLerS7TMpKjxUgAhx,Arranhão - Ao Vivo,Henrique & Juliano,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",Manifesto Musical (Ao Vivo / Vol. 1),3p7PcrEHaaKLJnPUGOtRlT,71,153409,True,0.486,0.871,3,-3.642,0,0.258,0.617,0,0.97,0.663,151.175,4
