,track_id,track_name,artist_name,artist_genres,album_name,artist_id,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0,745VUhm32odbxJI2q1rUMv,Ela Voltou de Perna Bamba,Markim WF,[],Ela Voltou de Perna Bamba,4q3N2WZiTq26rLMdpIGRgP,79,199384,True,0.647,0.899,7,-4.922,1,0.223,0.339,1.08e-05,0.111,0.225,130.167,4
1,66LFZbmzF1QutGJ4fIsk2q,Toma Karen Vs Toma Nicole,Markim WF,[],Toma Karen Vs Toma Nicole,4q3N2WZiTq26rLMdpIGRgP,46,68148,True,0.905,0.77,9,1.676,1,0.297,0.545,4.7e-06,0.0787,0.656,130.012,4
2,4Ba0BhK7uTPR2GKJmeLXP0,Evoque Prata Vs É Só um Lance Sem Romance um Vapo e Lero Lero - Remix,Markim WF,[],Evoque Prata Vs É Só um Lance Sem Romance um Vapo e Lero Lero (Remix),4q3N2WZiTq26rLMdpIGRgP,37,103384,True,0.943,0.857,11,1.392,1,0.296,0.511,2.08e-05,0.127,0.926,129.987,4
3,5a1vfzvMMkrN8r8Xk0SpQJ,Tesão Cabuloso Vs Tesão de Urso,Markim WF,[],Tesão Cabuloso Vs Tesão de Urso,4q3N2WZiTq26rLMdpIGRgP,33,100153,True,0.763,0.803,7,-2.131,1,0.296,0.0434,0,0.0853,0.626,130.031,4
4,4cTMZxROSq5xchtTNrz7W6,Tira a Roupa sua Louca Vs Ele Carrega Minha Bolsa,Markim WF,[],Tira a Roupa sua Louca Vs Ele Carrega Minha Bolsa,4q3N2WZiTq26rLMdpIGRgP,31,70153,True,0.872,0.779,4,-2.563,1,0.281,0.676,3.52e-06,0.151,0.614,130.18,4
5,1ZmDWusdPP8FJCFaYEbFvx,Deu Meia Noite Eu Sumi Vs Meia Noite Ela Sai - Remix,Markim WF,[],Deu Meia Noite Eu Sumi Vs Meia Noite Ela Sai (Remix),4q3N2WZiTq26rLMdpIGRgP,31,101076,True,0.821,0.778,10,3.064,1,0.08,0.731,0,0.14,0.938,130.166,4
6,36FoAPBsvyLaQwGhzyWKSd,Bebezinho Pretão,Markim WF,[],Bebezinho Pretão,4q3N2WZiTq26rLMdpIGRgP,30,166818,False,0.941,0.48,1,-2.967,1,0.103,0.647,0.00471,0.0755,0.779,131.974,4
7,0b1KHKWOCZJVWMr6l8RVG2,Casa das Primas Vs Casa dos Machos,Markim WF,[],Casa das Primas Vs Casa dos Machos,4q3N2WZiTq26rLMdpIGRgP,29,95999,False,0.838,0.888,7,2.296,1,0.289,0.344,0,0.0371,0.746,130.02,4
8,4gMKApRL3AJsQCm0l97Aos,SE VOCÊ QUER DA SE FALA Beat do ASSOBIO,Markim WF,[],SE VOCÊ QUER DA SE FALA Beat do ASSOBIO,4q3N2WZiTq26rLMdpIGRgP,22,169845,True,0.718,0.739,7,0.666,1,0.534,0.698,1.03e-05,0.113,0.697,129.87,4
9,4Ije3JBWUO0vGnBNP62p4J,Vou Encher de Leite Vs Putariazinha,Markim WF,[],Vou Encher de Leite Vs Putariazinha,4q3N2WZiTq26rLMdpIGRgP,27,147692,True,0.888,0.636,7,-2.137,1,0.323,0.429,0,0.0483,0.564,130.085,4
10,1rLahQ58edFplZKDcjJ7cH,Mandraka,Luchinha Jr,[],Dos Prédios,5v2bQ2dsdQmr2ARUYwnDHX,77,122177,True,0.786,0.375,3,-9.819,0,0.0969,0.499,0,0.105,0.366,109.991,4
11,6i1Z0naL4LJcp8xpiQx7CH,Mlq Marrento,Luchinha Jr,[],Nova Moda,5v2bQ2dsdQmr2ARUYwnDHX,54,192000,True,0.814,0.536,1,-6.139,0,0.112,0.291,0,0.0892,0.521,120.017,4
12,7fLapQREtdZgtvs7SKLEG2,Documentário,Luchinha Jr,[],Nova Moda,5v2bQ2dsdQmr2ARUYwnDHX,54,127384,False,0.731,0.711,3,-4.761,0,0.0304,0.569,0,0.28,0.717,129.974,4
13,1NIyF90YwweiUdB0hMWaxa,Preto Chique,Luchinha Jr,[],Nova Moda,5v2bQ2dsdQmr2ARUYwnDHX,48,178474,True,0.728,0.557,4,-5.373,0,0.0388,0.214,0,0.0977,0.25,114.946,4
14,5dlsn3Rra8eUz4vqM7vV9I,Puta Má,Luchinha Jr,[],Puta Má,5v2bQ2dsdQmr2ARUYwnDHX,18,127500,True,0.649,0.52,5,-8.581,0,0.0492,0.151,0,0.186,0.549,124.157,4
15,3DfYFevtssKXu8mfiuU24v,Vidro Embaçado,Luchinha Jr,[],Honra & Lealdade,5v2bQ2dsdQmr2ARUYwnDHX,15,167671,True,0.71,0.646,2,-6.465,1,0.0496,0.0678,0,0.114,0.516,145.986,4
16,4DOR0CJnlw8Y7C7sSjAJIV,Feiticeira,Luchinha Jr,[],Feiticeira,5v2bQ2dsdQmr2ARUYwnDHX,5,208192,True,0.604,0.57,8,-7.642,0,0.187,0.2,0,0.107,0.519,165.73,4
17,3hJuebGD325bsqv83kwUEX,Gratidão,Luchinha Jr,[],Big Drip,5v2bQ2dsdQmr2ARUYwnDHX,4,138151,False,0.824,0.598,0,-8.75,0,0.0727,0.413,0,0.109,0.448,119.005,4
18,3BdggYJe0HDR8CyYoaVZ3L,Gorila,Luchinha Jr,[],Gorila,5v2bQ2dsdQmr2ARUYwnDHX,4,147096,True,0.81,0.588,5,-9.443,0,0.0378,0.705,0,0.119,0.377,123.991,4
