,track_id,track_name,artist_name,artist_genres,album_name,artist_id,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0,6YQ7aPJhk0MGpwoKfFAEbS,Wheels on the Bus,CoComelon,"[""preschool children's music""]","CoComelon Kids Hits, Vol. 1",6SXTTUJxIVwMbc1POrviTr,73,207340,False,0.941,0.387,9,-11.92,1,0.0427,0.184,2.88e-05,0.157,0.965,125.021,4
1,0dF7HP4wDwxCtID3mXpdYX,Baa Baa Black Sheep,CoComelon,"[""preschool children's music""]","CoComelon Kids Hits, Vol. 1",6SXTTUJxIVwMbc1POrviTr,70,147780,False,0.711,0.396,0,-11.266,1,0.0486,0.829,3e-05,0.119,0.969,199.955,4
2,097ftnCPnGHhn93lS0HHlO,Twinkle Twinkle Little Star,CoComelon,"[""preschool children's music""]","CoComelon Kids Hits, Vol. 3",6SXTTUJxIVwMbc1POrviTr,69,177477,False,0.459,0.206,0,-9.694,1,0.0282,0.673,0,0.294,0.354,160.072,4
3,6cKlr2BOXBaqiuaHUY5Zwo,Itsy Bitsy Spider,CoComelon,"[""preschool children's music""]","CoComelon Kids Hits, Vol. 1",6SXTTUJxIVwMbc1POrviTr,68,129761,False,0.919,0.289,2,-12.244,1,0.048,0.586,3.19e-06,0.075,0.866,100.042,4
4,3NEgsdTwk3tIjt6x4d2VzE,Rock-a-Bye Baby,CoComelon,"[""preschool children's music""]","CoComelon Kids Hits, Vol. 2",6SXTTUJxIVwMbc1POrviTr,68,130496,False,0.715,0.217,5,-10.499,1,0.0319,0.822,0,0.102,0.509,119.902,3
5,7zD97mcPo9fng0aJqUhFvd,Baby Shark,CoComelon,"[""preschool children's music""]",Nursery Rhymes by CoComelon,6SXTTUJxIVwMbc1POrviTr,67,127203,False,0.779,0.587,7,-8.131,1,0.0721,0.33,3.85e-06,0.0792,0.908,199.956,4
6,679VCjP1C3DBkVBEeB34yU,Finger Family,CoComelon,"[""preschool children's music""]","CoComelon Kids Hits, Vol. 2",6SXTTUJxIVwMbc1POrviTr,66,136002,False,0.816,0.565,9,-11.555,1,0.036,0.352,1.38e-05,0.0768,0.965,119.983,4
7,5txSLkf7BeYIgTtUnVDDG8,Old MacDonald,CoComelon,"[""preschool children's music""]","CoComelon Kids Hits, Vol. 1",6SXTTUJxIVwMbc1POrviTr,66,147147,False,0.704,0.479,1,-12.362,1,0.0348,0.292,1.14e-06,0.0419,0.936,199.841,4
8,1nTBgueuGtO762MadGoWvZ,Five Little Monkeys Jumping on the Bed,CoComelon,"[""preschool children's music""]","CoComelon Kids Hits, Vol. 2",6SXTTUJxIVwMbc1POrviTr,63,169302,False,0.959,0.2,4,-12.65,1,0.155,0.8,0.00398,0.0842,0.717,119.925,3
9,6xfOJl9l0Gc5WxjmBAvQsA,Head Shoulder Knees and Toes,CoComelon,"[""preschool children's music""]",CoComelon Essentials,6SXTTUJxIVwMbc1POrviTr,64,127026,False,0.516,0.351,0,-11.012,1,0.044,0.709,8.61e-05,0.116,0.796,159.757,4
10,5rX6C5QVvvZB7XckETNych,All Summer Long,Kid Rock,['nu metal'],Rock n Roll Jesus,7dOBabd5O4CvKrg4iriHTM,77,297586,False,0.7,0.864,7,-3.629,1,0.0283,0.0212,0,0.0956,0.887,102.997,4
11,69j0KoPJuwpnbGWrfn7Yll,Picture (feat. Sheryl Crow),Kid Rock,['nu metal'],Cocky,7dOBabd5O4CvKrg4iriHTM,71,298960,False,0.692,0.496,7,-7.332,1,0.0241,0.172,6.42e-06,0.107,0.376,97.945,4
12,0f37VQs969vZUL4gVfHRV9,Bawitdaba,Kid Rock,['nu metal'],Devil Without a Cause,7dOBabd5O4CvKrg4iriHTM,69,265840,True,0.551,0.939,11,-5.371,1,0.171,0.00172,0.000239,0.109,0.367,90.592,4
13,19LT4ZUEeoUdimKE04WJJg,Cowboy,Kid Rock,['nu metal'],Devil Without a Cause,7dOBabd5O4CvKrg4iriHTM,68,257866,True,0.608,0.897,1,-2.921,1,0.291,0.085,0,0.108,0.868,166.652,4
14,1rAzW6aco1ZtxLRx4XOagB,Only God Knows Why,Kid Rock,['nu metal'],Devil Without a Cause,7dOBabd5O4CvKrg4iriHTM,63,327666,True,0.628,0.749,4,-5.18,1,0.03,0.0569,0.00204,0.134,0.31,129.2,4
15,6h2t5HKOpHjpou4cHA5OER,Cocky,Kid Rock,['nu metal'],Cocky,7dOBabd5O4CvKrg4iriHTM,61,237506,True,0.617,0.921,9,-3.2,1,0.179,0.161,0,0.0887,0.688,184.028,4
16,0nzsQbMirivcvRc6rNfXSp,Born Free,Kid Rock,['nu metal'],Born Free,7dOBabd5O4CvKrg4iriHTM,58,264533,False,0.592,0.917,9,-1.278,1,0.0275,0.00637,1.3e-06,0.112,0.682,127.439,4
17,4Tzyn0neFbPDkk88ObJmTu,You Never Met a Motherfucker Quite Like Me,Kid Rock,['nu metal'],Cocky,7dOBabd5O4CvKrg4iriHTM,59,291800,True,0.766,0.681,7,-6.919,1,0.0565,0.151,8.68e-05,0.266,0.853,141.94,4
18,0bj0hCTYXv02xeSHyRXuYT,First Kiss,Kid Rock,['nu metal'],First Kiss,7dOBabd5O4CvKrg4iriHTM,57,280346,False,0.615,0.889,4,-2.539,1,0.0371,0.00388,0,0.0947,0.659,131.96,4
19,1ut6qrFOKodxA2vIs9sQW1,American Bad Ass - 2018 Remaster,Kid Rock,['nu metal'],Greatest Hits: You Never Saw Coming,7dOBabd5O4CvKrg4iriHTM,57,273933,True,0.543,0.958,2,-2.05,1,0.187,0.0021,0,0.337,0.639,89.351,4
20,7oJrVhiTPZGBXWPwhxjy9S,Lust,Lil Skies,['melodic rap'],Life of a Dark Rose,7d3WFRME3vBY2cgoP38RDo,74,156000,True,0.718,0.767,9,-5.641,1,0.166,0.138,0,0.114,0.519,160.084,4
21,4ZT9FnbFu1PaBfV3itxiqT,I,Lil Skies,['melodic rap'],Shelby,7d3WFRME3vBY2cgoP38RDo,72,181890,True,0.649,0.453,6,-7.28,1,0.085,0.627,0,0.116,0.431,99.183,4
22,2u7mxWSeoqTXndK5e08jMp,Nowadays (feat. Landon Cube),Lil Skies,['melodic rap'],Life of a Dark Rose,7d3WFRME3vBY2cgoP38RDo,69,203907,True,0.745,0.646,6,-6.987,0,0.17,0.157,0,0.338,0.46,79.993,4
23,3ZhTT6yjZwpPph5MIJ53XY,Red Roses (feat. Landon Cube),Lil Skies,['melodic rap'],Life of a Dark Rose,7d3WFRME3vBY2cgoP38RDo,70,262544,True,0.691,0.683,0,-7.335,1,0.0954,0.547,0,0.221,0.456,140.002,4
