,track_id,track_name,artist_name,artist_genres,album_name,artist_id,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0,1IT0WQk5J8NsaeII8ktdlZ,King For A Day,Pierce The Veil,"['pop punk', 'screamo']",Collide With The Sky,4iJLPqClelZOBCBifm8Fzv,81,236293,True,0.403,0.965,6,-2.238,1,0.0964,3.81e-05,0.000276,0.341,0.431,112.363,4
1,54MXF9I8s3DuiQo3g0gZ5k,A Match Into Water,Pierce The Veil,"['pop punk', 'screamo']",Collide With The Sky,4iJLPqClelZOBCBifm8Fzv,76,212546,True,0.371,0.979,1,-2.701,1,0.144,0.0002,3.67e-06,0.516,0.473,196.058,4
2,23UoI3jlFiWdo5jadUYo69,Bulls In The Bronx,Pierce The Veil,"['pop punk', 'screamo']",Collide With The Sky,4iJLPqClelZOBCBifm8Fzv,72,267866,False,0.472,0.925,6,-3.545,0,0.15,0.000394,0.000528,0.0826,0.338,159.989,4
3,3EKh7JNsBrGoh2xqPotBKT,Hell Above,Pierce The Veil,"['pop punk', 'screamo']",Collide With The Sky,4iJLPqClelZOBCBifm8Fzv,72,223546,False,0.48,0.977,6,-1.993,1,0.117,0.000463,2.82e-06,0.355,0.331,129.999,4
4,7I93h9I0RUqt1ci3Bfa290,Pass The Nirvana,Pierce The Veil,"['pop punk', 'screamo']",The Jaws Of Life,4iJLPqClelZOBCBifm8Fzv,70,197373,True,0.536,0.9,2,-4.407,1,0.0807,0.000974,0.000286,0.157,0.627,143.025,4
5,2G8PweZBBwTpyP8vpNQJK2,Caraphernelia,Pierce The Veil,"['pop punk', 'screamo']",Selfish Machines,4iJLPqClelZOBCBifm8Fzv,71,268480,False,0.531,0.984,3,-3.767,0,0.0652,0.0017,1.13e-05,0.361,0.386,107.036,4
6,4amltxLIfFmtYEvZbdgDqO,Emergency Contact,Pierce The Veil,"['pop punk', 'screamo']",The Jaws Of Life,4iJLPqClelZOBCBifm8Fzv,69,240000,True,0.537,0.82,3,-4.214,1,0.0345,0.000429,0,0.716,0.414,113.032,4
7,5u2FOoFhp495GIj5BJC77J,Hold On Till May,Pierce The Veil,"['pop punk', 'screamo']",Collide With The Sky,4iJLPqClelZOBCBifm8Fzv,68,278586,False,0.46,0.91,3,-3.71,1,0.0525,0.000585,0.00155,0.0735,0.327,73.019,4
8,6bGac1gBHs7kUKihrudMzq,Bulletproof Love,Pierce The Veil,"['pop punk', 'screamo']",Selfish Machines,4iJLPqClelZOBCBifm8Fzv,67,237400,False,0.452,0.964,6,-2.877,1,0.0792,0.00205,5.31e-06,0.205,0.464,144.048,4
9,5TNX6rJ91T8PdEt94X50Y9,One Hundred Sleepless Nights,Pierce The Veil,"['pop punk', 'screamo']",Collide With The Sky,4iJLPqClelZOBCBifm8Fzv,66,221840,False,0.293,0.932,3,-2.559,0,0.11,0.000141,0.000667,0.0648,0.514,122.739,4
10,1lRtH4FszTrwwlK5gTSbXO,AMG,Gabito Ballesteros,"['corrido', 'nueva musica mexicana', 'sierreno']",AMG,6Sbl0NT50roqWvy746MfVf,94,174942,True,0.772,0.73,11,-6.657,0,0.0972,0.152,0.000107,0.274,0.786,136.175,3
11,1piak4R3yW4otWWyaSqyCH,El Tsurito,Gabito Ballesteros,"['corrido', 'nueva musica mexicana', 'sierreno']",El Tsurito,6Sbl0NT50roqWvy746MfVf,88,194518,True,0.662,0.801,8,-6.397,0,0.0859,0.256,0,0.126,0.827,114.922,3
12,7cZoAjj5vufdREBJZGW2lH,Vamos Para Arriba,Gabito Ballesteros,"['corrido', 'nueva musica mexicana', 'sierreno']",Vamos Para Arriba,6Sbl0NT50roqWvy746MfVf,82,172227,True,0.699,0.51,5,-7.153,0,0.0352,0.498,0,0.22,0.625,98.07,3
13,49lbKqbCI8SmJfW64OYXGZ,Ya Corazón,Gabito Ballesteros,"['corrido', 'nueva musica mexicana', 'sierreno']",Ya Corazón,6Sbl0NT50roqWvy746MfVf,81,177666,False,0.646,0.532,8,-7.434,1,0.0254,0.0783,2.97e-06,0.359,0.368,89.942,3
14,7KBTLsYW2sI42vdlVP079C,La Bolsa Gucci,Gabito Ballesteros,"['corrido', 'nueva musica mexicana', 'sierreno']",La Bolsa Gucci,6Sbl0NT50roqWvy746MfVf,75,136120,True,0.685,0.808,1,-4.124,0,0.0762,0.326,0,0.373,0.869,141.988,3
15,1WHml9IbQkFUtVz8ZXEkUb,Y Si Me Miran,Gabito Ballesteros,"['corrido', 'nueva musica mexicana', 'sierreno']",Y Si Me Miran,6Sbl0NT50roqWvy746MfVf,72,213141,True,0.603,0.671,5,-4.008,1,0.0761,0.145,0,0.0525,0.662,138.77,3
16,7oey14Rg8UhqMCQjOp0OST,Fendi,Gabito Ballesteros,"['corrido', 'nueva musica mexicana', 'sierreno']",Fendi,6Sbl0NT50roqWvy746MfVf,71,180653,False,0.531,0.539,3,-2.967,1,0.0308,0.463,0,0.3,0.5,173.156,3
17,7gX3wbDHclXJZTJqSiAnHe,Se Habla de un Muchacho,Gabito Ballesteros,"['corrido', 'nueva musica mexicana', 'sierreno']",Se Habla de un Muchacho,6Sbl0NT50roqWvy746MfVf,71,177523,False,0.658,0.648,6,-5.753,0,0.053,0.442,0,0.0472,0.967,111.254,3
18,2PH9kPW7kcduUlMf1Tve36,"Cosas Claras, Cosas Buenas (En Vivo)",Gabito Ballesteros,"['corrido', 'nueva musica mexicana', 'sierreno']","Cosas Claras, Cosas Buenas (En Vivo)",6Sbl0NT50roqWvy746MfVf,70,192130,False,0.57,0.724,10,-6.956,1,0.0706,0.358,0,0.14,0.858,108.235,1
19,0RstZCli3DcyY1LJq38P4b,El Chaman,Gabito Ballesteros,"['corrido', 'nueva musica mexicana', 'sierreno']",El Chaman,6Sbl0NT50roqWvy746MfVf,70,174405,False,0.814,0.575,7,-5.348,0,0.039,0.26,0,0.211,0.873,112.998,4
20,7B3z0ySL9Rr0XvZEAjWZzM,Sofia,Clairo,"['bedroom pop', 'indie pop', 'pop', 'pov: indie']",Immunity,3l0CmX0FuQjFxr8SK7Vqag,81,188386,False,0.744,0.619,0,-9.805,1,0.039,0.598,0.00372,0.231,0.641,112.997,4
21,3zksbXteOCeSusJ5Xltr3t,Bubble Gum,Clairo,"['bedroom pop', 'indie pop', 'pop', 'pov: indie']",Bubble Gum,3l0CmX0FuQjFxr8SK7Vqag,79,175960,False,0.509,0.0167,9,-24.639,1,0.115,0.979,2.72e-05,0.387,0.229,207.97,3
22,6UFivO2zqqPFPoQYsEMuCc,Bags,Clairo,"['bedroom pop', 'indie pop', 'pop', 'pov: indie']",Immunity,3l0CmX0FuQjFxr8SK7Vqag,79,260519,False,0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,4
23,0tMMPZEt6Gyrl9FI8zSicm,Glue Song (feat. Clairo),Clairo,"['bedroom pop', 'indie pop', 'pop', 'pov: indie']",Glue Song (feat. Clairo),3l0CmX0FuQjFxr8SK7Vqag,78,135066,False,0.621,0.393,1,-9.553,1,0.0275,0.778,0.00703,0.104,0.53,113.925,3
24,1F6IbA7di42uPc3cff8PXV,Flaming Hot Cheetos,Clairo,"['bedroom pop', 'indie pop', 'pop', 'pov: indie']",Flaming Hot Cheetos,3l0CmX0FuQjFxr8SK7Vqag,76,123884,False,0.817,0.551,7,-9.33,0,0.133,0.865,0.000151,0.101,0.142,109.966,4
25,0KyAGiNGUytG5JLxJu4F6l,Pretty Girl,Clairo,"['bedroom pop', 'indie pop', 'pop', 'pov: indie']",Pretty Girl,3l0CmX0FuQjFxr8SK7Vqag,75,178352,False,0.93,0.611,0,-4.406,1,0.0415,0.593,0.00124,0.0592,0.695,112.127,4
26,5mIOsPuQdXchVY0jB5NO9Q,4EVER,Clairo,"['bedroom pop', 'indie pop', 'pop', 'pov: indie']",4EVER,3l0CmX0FuQjFxr8SK7Vqag,74,159595,False,0.75,0.585,9,-7.576,0,0.0285,0.049,0.00552,0.155,0.584,102.331,4
27,0HAqq2GcQKyi3s87GuN7jU,Amoeba,Clairo,"['bedroom pop', 'indie pop', 'pop', 'pov: indie']",Sling,3l0CmX0FuQjFxr8SK7Vqag,73,228922,False,0.739,0.491,6,-11.515,1,0.027,0.791,0.0366,0.1,0.707,111.008,4
28,3ISKxnCGKc5B9zr9CTUB3v,Bags - Recorded At Electric Lady Studios,Clairo,"['bedroom pop', 'indie pop', 'pop', 'pov: indie']",Live at Electric Lady,3l0CmX0FuQjFxr8SK7Vqag,70,279413,False,0.669,0.663,10,-6.377,0,0.0276,0.129,0.0671,0.0694,0.584,109.995,4
29,7qwt4xUIqQWCu1DJf96g2k,Hello?,Clairo,"['bedroom pop', 'indie pop', 'pop', 'pov: indie']",diary 001,3l0CmX0FuQjFxr8SK7Vqag,70,135016,False,0.839,0.473,10,-7.835,0,0.0607,0.641,0.000459,0.0939,0.0644,98.732,4
30,1yoMvmasuxZfqHEipJhRbp,Hawái,Maluma,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'urbano latino']",PAPI JUANCHO,1r4hJ1h58CWwUQe3MxPuau,81,199112,False,0.783,0.727,6,-3.454,0,0.389,0.185,2.46e-05,0.0626,0.558,180.067,4
31,4HzqWEdAbzcVFDv0pvxV4w,Sobrio,Maluma,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'urbano latino']",Sobrio,1r4hJ1h58CWwUQe3MxPuau,81,201180,False,0.762,0.77,5,-2.758,1,0.223,0.138,0,0.15,0.631,177.998,4
32,6DUdDIRgLqCGq1DwkNWQTN,Borro Cassette,Maluma,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'urbano latino']","Pretty Boy, Dirty Boy",1r4hJ1h58CWwUQe3MxPuau,80,207306,False,0.73,0.701,5,-5.885,0,0.106,0.132,0,0.151,0.785,175.95,4
33,6lV9cTvioGWqRXSgfjAUGL,Mojando Asientos (feat. Feid),Maluma,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'urbano latino']",The Love & Sex Tape,1r4hJ1h58CWwUQe3MxPuau,73,252162,True,0.773,0.767,7,-4.019,1,0.0819,0.0352,0,0.299,0.49,94.99,4
34,3kmWIej9tXjSWWYc9tPjJk,COCO LOCO,Maluma,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'urbano latino']",COCO LOCO,1r4hJ1h58CWwUQe3MxPuau,79,166734,False,0.783,0.868,7,-2.961,0,0.0591,0.19,0,0.165,0.727,109.977,4
35,7KbF6AdprOXEEHlsq11Z6d,11 PM,Maluma,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'urbano latino']",11:11,1r4hJ1h58CWwUQe3MxPuau,78,175733,False,0.777,0.712,10,-4.84,1,0.277,0.217,0,0.091,0.68,95.692,4
36,1mW1e6QAGPnhMbJoDTCLS3,"Diablo, Qué Chimba",Maluma,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'urbano latino']","Diablo, Qué Chimba",1r4hJ1h58CWwUQe3MxPuau,78,232222,True,0.885,0.698,7,-3.338,1,0.0664,0.26,0.000114,0.0528,0.505,108.032,4
37,5Fh9fyHRnSwKLo4asG6fEX,La Fórmula,Maluma,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'urbano latino']",La Fórmula,1r4hJ1h58CWwUQe3MxPuau,77,267016,False,0.574,0.925,8,-3.729,0,0.0648,0.407,0,0.259,0.905,95.738,4
38,1RouRzlg8OKFeqc6LvdxmB,Felices los 4,Maluma,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'urbano latino']",F.A.M.E.,1r4hJ1h58CWwUQe3MxPuau,77,230000,False,0.766,0.756,5,-5.861,1,0.132,0.213,0,0.349,0.716,94.027,4
39,4XqXNU8MwPHwbgZmNXmAdc,Junio,Maluma,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'urbano latino']",Junio,1r4hJ1h58CWwUQe3MxPuau,76,168601,False,0.85,0.756,11,-3.439,0,0.0407,0.0999,0,0.0873,0.896,120.024,4
40,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,Ne-Yo,"['dance pop', 'pop', 'r&b', 'urban contemporary']",Globalization,21E3waRsmPlU7jZsS13rcj,84,229360,True,0.721,0.802,1,-5.797,1,0.0583,0.0921,0,0.694,0.724,124.022,4
41,6brl7bwOHmGFkNw3MBqssT,So Sick,Ne-Yo,"['dance pop', 'pop', 'r&b', 'urban contemporary']",In My Own Words,21E3waRsmPlU7jZsS13rcj,81,207186,False,0.452,0.574,6,-8.336,1,0.31,0.246,0,0.189,0.58,92.791,4
42,34ceTg8ChN5HjrqiIYCn9Q,Miss Independent,Ne-Yo,"['dance pop', 'pop', 'r&b', 'urban contemporary']",Year Of The Gentleman (Bonus Track Edition),21E3waRsmPlU7jZsS13rcj,79,232000,False,0.673,0.683,1,-5.693,1,0.115,0.522,0,0.235,0.713,171.86,4
43,6CFPFnS9EcLs2I0nWqtWci,Because Of You,Ne-Yo,"['dance pop', 'pop', 'r&b', 'urban contemporary']",Because Of You,21E3waRsmPlU7jZsS13rcj,77,266840,False,0.81,0.538,0,-5.784,0,0.0356,0.528,0,0.0951,0.828,109.97,4
44,7seTcUFOhn5caSDbiSfsp0,She Knows,Ne-Yo,"['dance pop', 'pop', 'r&b', 'urban contemporary']",Non-Fiction (Deluxe),21E3waRsmPlU7jZsS13rcj,71,214725,True,0.706,0.572,8,-5.799,0,0.0326,0.0262,0,0.585,0.574,139.982,4
45,2XbfY2O2v3xwedUJ0J2kkr,Closer,Ne-Yo,"['dance pop', 'pop', 'r&b', 'urban contemporary']",Year Of The Gentleman (Bonus Track Edition),21E3waRsmPlU7jZsS13rcj,69,234360,False,0.711,0.753,4,-6.461,0,0.0766,0.028,2.96e-05,0.152,0.588,126.051,4
46,6Hn9Uc1mMNfqChXU3txNke,Mad,Ne-Yo,"['dance pop', 'pop', 'r&b', 'urban contemporary']",Year Of The Gentleman (Bonus Track Edition),21E3waRsmPlU7jZsS13rcj,72,254533,False,0.727,0.649,0,-5.356,1,0.0338,0.661,0,0.111,0.669,129.992,4
47,10aWGOqSDBqvNzJ9NeKDbK,Sexy Love,Ne-Yo,"['dance pop', 'pop', 'r&b', 'urban contemporary']",In My Own Words,21E3waRsmPlU7jZsS13rcj,73,220853,False,0.693,0.516,8,-6.446,1,0.0413,0.297,0.000127,0.0604,0.494,94.02,4
48,6yTaG6eJDi6T0VSawfMTQy,Mexico,Ne-Yo,"['dance pop', 'pop', 'r&b', 'urban contemporary']",Mexico,21E3waRsmPlU7jZsS13rcj,73,153109,False,0.742,0.663,6,-7.14,0,0.107,0.0316,3.75e-05,0.216,0.364,124.023,4
49,4kte3OcW800TPvOVgrLLj8,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,"['dance pop', 'pop', 'r&b', 'urban contemporary']",R.E.D. (Deluxe Edition),21E3waRsmPlU7jZsS13rcj,71,251626,False,0.658,0.677,5,-6.628,1,0.0393,0.248,0,0.368,0.248,124.91,4
