,track_id,track_name,artist_name,album_name,artist_id,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0,7fcfNW0XxTWlwVlftzfDOR,Walk,Pantera,Vulgar Display of Power,14pVkFUHDL207LzLHtSA18,77,315120,True,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,4
1,2SgbR6ttzoNlCRGQOKjrop,Cowboys from Hell,Pantera,Cowboys from Hell,14pVkFUHDL207LzLHtSA18,75,243533,True,0.415,0.908,2,-9.701,1,0.0765,0.00437,0.0345,0.082,0.437,114.816,4
2,4vJr55lngvhSM8WIh9CjQc,Cemetery Gates,Pantera,Cowboys from Hell,14pVkFUHDL207LzLHtSA18,68,422933,True,0.274,0.726,9,-11.541,1,0.0449,0.000212,0.0113,0.0993,0.426,146.449,4
3,2M5WTwqnkyz7bW6P1CiD6q,I'm Broken,Pantera,Far Beyond Driven,14pVkFUHDL207LzLHtSA18,68,264800,True,0.419,0.878,7,-6.352,1,0.0553,0.000594,0.559,0.139,0.666,147.385,4
4,769cLRTw2y6KRdkFWFkxtu,Domination,Pantera,Cowboys from Hell,14pVkFUHDL207LzLHtSA18,67,305293,True,0.372,0.888,2,-5.88,1,0.0943,0.000211,0.00442,0.115,0.555,141.374,4
5,0Yfpc5zHc9pElVCQ1bPlF4,This Love,Pantera,Vulgar Display of Power,14pVkFUHDL207LzLHtSA18,63,393706,True,0.402,0.73,6,-9.327,1,0.0455,0.000312,0.323,0.103,0.296,104.527,4
6,6rkeaQRCWZxwkjhyqgxjXi,Mouth for War,Pantera,Vulgar Display of Power,14pVkFUHDL207LzLHtSA18,63,237346,True,0.329,0.954,8,-7.006,0,0.0722,4.2e-06,0.000614,0.051,0.627,156.899,4
7,5SAEMjVQbmin3g7b0RG6me,5 Minutes Alone,Pantera,Far Beyond Driven,14pVkFUHDL207LzLHtSA18,62,347440,True,0.504,0.856,7,-6.271,1,0.0423,0.000748,0.359,0.114,0.585,95.402,4
8,1L2ZkXbRX00ZiaUDuMMgf7,Floods,Pantera,The Great Southern Trendkill,14pVkFUHDL207LzLHtSA18,62,419893,True,0.364,0.811,11,-7.237,1,0.0621,0.00268,0.0093,0.106,0.151,120.758,4
9,0GY3AhUEO5T1Q5LMEIE1vL,Fucking Hostile - 2012 Remaster,Pantera,Vulgar Display of Power (Expanded),14pVkFUHDL207LzLHtSA18,55,168453,True,0.517,0.986,9,-4.522,1,0.171,4.27e-05,4.01e-05,0.22,0.528,93.821,4
10,0cXV6AoJBnrnrXK0toJHpB,Gratitude,Pantera,House Of Miracles,14pVkFUHDL207LzLHtSA18,70,337560,False,0.237,0.224,11,-10.002,1,0.0329,0.635,0,0.0999,0.164,155.628,3
11,4wc8FpW9XCUaoxtii3CiCf,Graves Into Gardens (Live),Brandon Lake,Graves Into Gardens (Live),1bdnGJxkbIIys5Jhk1T74v,64,452499,False,0.254,0.753,11,-6.669,1,0.0544,0.0047,0,0.931,0.133,139.804,3
12,06EzKxIt7WUokYpkitiIK2,Honey In The Rock - Live,Brandon Lake,SEVEN (Live),1bdnGJxkbIIys5Jhk1T74v,63,283964,False,0.508,0.503,2,-8.65,1,0.0298,0.202,0,0.105,0.394,123.962,4
13,7cRrS2PIyaXzmNDTFckXJ2,This Is a Move,Brandon Lake,This Is a Move,1bdnGJxkbIIys5Jhk1T74v,60,222813,False,0.441,0.689,7,-6.319,1,0.0299,0.0361,0,0.0765,0.239,148.001,3
14,6oSlOYWUNefvK1CMJ6dbk1,Too Good To Not Believe - Live,Brandon Lake,Homecoming (Live),1bdnGJxkbIIys5Jhk1T74v,50,633741,False,0.347,0.756,0,-7.491,1,0.0598,0.00198,0,0.103,0.266,143.897,4
15,5tSChUjjjk0dQQHSWqAObG,Talking To Jesus (Live from The Ryman),Brandon Lake,Talking To Jesus (Live from The Ryman),1bdnGJxkbIIys5Jhk1T74v,58,450146,False,0.551,0.301,10,-10.148,1,0.0297,0.843,0,0.732,0.266,113.79,4
16,64ho5DYwhsWJqapwTd07y0,Just Like Heaven,Brandon Lake,House Of Miracles,1bdnGJxkbIIys5Jhk1T74v,56,336573,False,0.499,0.458,5,-8.052,1,0.0339,0.597,1.78e-05,0.0596,0.214,131.778,4
17,4rnoCR7AOaa6RWdyh7JgP0,Graves Into Gardens,Brandon Lake,House Of Miracles,1bdnGJxkbIIys5Jhk1T74v,57,343426,False,0.247,0.739,11,-5.146,1,0.0485,0.00096,0,0.115,0.214,140.149,3
18,4uHZcb1cJjCNVSRlD4cZG4,Don't You Give Up On Me,Brandon Lake,HELP!,1bdnGJxkbIIys5Jhk1T74v,57,275773,False,0.529,0.57,11,-6.531,1,0.0293,0.331,0,0.0945,0.528,75.058,4
19,5F24AeQlGfBxwa8WrFR3QQ,Too Good To Not Believe,Brandon Lake,Too Good To Not Believe,1bdnGJxkbIIys5Jhk1T74v,57,332693,False,0.334,0.634,0,-7.282,1,0.0425,0.017,0,0.113,0.143,143.708,4
20,3N6kzbnfpTPB5J9NAGc1rU,Twinkle Twinkle Little Star,Brandon Lake,Twinkle Twinkle Little Star & More Kids Songs,1bdnGJxkbIIys5Jhk1T74v,70,152691,False,0.696,0.227,1,-11.763,1,0.042,0.866,1.25e-05,0.0794,0.284,87.88,4
21,6T15qWkGDGlE9vTkvoT4oZ,Five Little Ducks,Brandon Lake,Baby Shark & More Kids Songs,1bdnGJxkbIIys5Jhk1T74v,65,152224,False,0.956,0.34,6,-10.195,0,0.0487,0.0614,0,0.0596,0.593,116.006,4
22,4jKlouPlVZOkuRwyBpgLPN,One Little Finger,Super Simple Songs,The Bath Song & More Kids Songs,7CdGfkCRgPhElnqy3HPJ4a,65,133189,False,0.94,0.213,3,-10.181,1,0.0855,0.418,0,0.0893,0.832,133.095,4
23,6cOoTI6mqsYuaZPyX76553,Hello Hello!,Super Simple Songs,Do You Like Broccoli Ice Cream? & More Kids Songs,7CdGfkCRgPhElnqy3HPJ4a,64,76564,False,0.79,0.293,0,-11.548,1,0.0458,0.689,0,0.294,0.915,161.983,4
24,5fdUlOSCgp4KfimGGwBTKv,Head Shoulders Knees & Toes (Sing It),Super Simple Songs,The Bath Song & More Kids Songs,7CdGfkCRgPhElnqy3HPJ4a,64,56415,False,0.905,0.607,0,-10.677,1,0.293,0.74,0,0.968,0.969,99.99,4
25,6jNrjFCd9h9jBdGomb7LRN,Open Shut Them,Super Simple Songs,Twinkle Twinkle Little Star & More Kids Songs,7CdGfkCRgPhElnqy3HPJ4a,64,144511,False,0.776,0.19,2,-12.174,1,0.0449,0.528,4.38e-05,0.172,0.372,109.807,4
26,3i5YdzGBo5ssO9NZrDicjz,If You're Happy,Super Simple Songs,The Bath Song & More Kids Songs,7CdGfkCRgPhElnqy3HPJ4a,62,110846,False,0.968,0.257,5,-10.953,1,0.0981,0.325,0,0.093,0.954,114.892,4
27,7nQbtErv3NmiMMYKfjJu0j,Skidamarink,Super Simple Songs,Twinkle Twinkle Little Star & More Kids Songs,7CdGfkCRgPhElnqy3HPJ4a,60,139058,False,0.689,0.114,7,-14.406,1,0.141,0.482,1.54e-06,0.0783,0.48,100.042,4
28,7e6klfDDVfvPDmx6fwXYN0,Baby Shark,Super Simple Songs,Baby Shark & More Kids Songs,7CdGfkCRgPhElnqy3HPJ4a,61,173627,False,0.747,0.395,7,-11.447,1,0.0453,0.222,0,0.047,0.702,148.139,4
29,422QSRjDkp8dBw3Yh24AUx,Peekaboo,Super Simple Songs,Baby Shark & More Kids Songs,7CdGfkCRgPhElnqy3HPJ4a,60,84009,False,0.836,0.29,0,-8.008,1,0.0437,0.217,1.74e-05,0.16,0.922,135.113,4
30,22skzmqfdWrjJylampe0kt,Can't Hold Us (feat. Ray Dalton),Super Simple Songs,The Heist,7CdGfkCRgPhElnqy3HPJ4a,84,258431,False,0.633,0.927,2,-4.468,1,0.0839,0.0267,0,0.0986,0.88,146.097,4
31,6CjtS2JZH9RkDz5UVInsa9,Thrift Shop (feat. Wanz),Super Simple Songs,The Heist,7CdGfkCRgPhElnqy3HPJ4a,80,235613,True,0.781,0.526,6,-6.986,0,0.293,0.0633,0,0.0457,0.665,94.993,4
32,1o1Pny4JcE3LdUBeBedbm6,White Walls (feat. ScHoolboy Q & Hollis),Super Simple Songs,The Heist,7CdGfkCRgPhElnqy3HPJ4a,67,220319,True,0.768,0.782,7,-5.545,1,0.141,0.0545,0,0.338,0.842,116.492,4
33,5pfJsMwoRYKampPay8amX0,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",Ryan Lewis,This Unruly Mess I've Made,4myTppRgh0rojLxx8RycOp,69,292593,True,0.828,0.609,1,-4.402,1,0.0694,0.0916,1.21e-06,0.291,0.707,109.725,4
34,2NywFcoD8G4U5SyIh8CWQ3,Wing$,Ryan Lewis,The Heist,4myTppRgh0rojLxx8RycOp,60,299599,False,0.399,0.599,3,-6.987,1,0.204,0.363,0,0.188,0.0903,73.052,4
35,2SUbEGOWS0cUV19uFjQQxR,Same Love (feat. Mary Lambert),Ryan Lewis,The Heist,4myTppRgh0rojLxx8RycOp,56,320034,False,0.618,0.475,8,-9.05,1,0.165,0.718,2.33e-05,0.0994,0.313,84.964,4
36,4fgkGLPCFDVFMQfuGIaPpA,Growing Up (feat. Ed Sheeran),Ryan Lewis,This Unruly Mess I've Made,4myTppRgh0rojLxx8RycOp,43,305240,False,0.762,0.548,9,-7.072,1,0.286,0.175,0,0.114,0.468,85.131,4
37,7pDxNYVQLKzrbkCe8OCag3,Dance Off (feat. Idris Elba & Anderson .Paak),Ryan Lewis,This Unruly Mess I've Made,4myTppRgh0rojLxx8RycOp,56,229680,True,0.77,0.818,7,-3.914,1,0.0533,0.0411,0.000127,0.164,0.459,120.979,4
38,7gSyfcCtcnlHDbA8O3Lnls,Starting Over (feat. Ben Bridwell),Ryan Lewis,The Heist,4myTppRgh0rojLxx8RycOp,50,251196,True,0.536,0.873,6,-6.505,1,0.409,0.725,0.00946,0.684,0.644,164.084,4
39,2rLcR01HB0ScBAsgxX4Z62,Irish Celebration,Ryan Lewis,Irish Celebration,4myTppRgh0rojLxx8RycOp,51,282352,True,0.367,0.847,2,-5.351,1,0.22,0.178,0,0.584,0.429,73.771,4
40,0Z4oNNgJKK9VcuSw1L5Cb4,letstalkaboutit,Ryan Lewis,KAYTRAMINÉ,4myTppRgh0rojLxx8RycOp,68,166994,True,0.768,0.711,5,-7.132,0,0.211,0.0894,0,0.126,0.555,112.11,4
41,5OkYfk72CNL8XLqa3gp9q7,"Something to Rap About (feat. Tyler, The Creator)",Ryan Lewis,Alfredo,4myTppRgh0rojLxx8RycOp,65,282560,True,0.406,0.524,5,-11.071,1,0.255,0.469,3.95e-06,0.117,0.412,56.046,4
42,1p1b9LdLJ0REuFJX9mYtFX,1985,Ryan Lewis,Alfredo,4myTppRgh0rojLxx8RycOp,62,152546,True,0.528,0.595,0,-10.35,0,0.281,0.337,0,0.389,0.36,130.396,4
43,0z2baDSyZghkfn5Bn6uHP3,Gang Signs (feat. ScHoolboy Q),Ryan Lewis,$oul $old $eparately (Bonus Edition),4myTppRgh0rojLxx8RycOp,54,166840,True,0.626,0.615,1,-6.142,1,0.346,0.265,0,0.0812,0.611,52.145,3
44,4w5m4X0OZ2IslxNOgtntTN,Crime Pays,Freddie Gibbs,Bandana,0Y4inQK6OespitzD6ijMwb,60,182680,True,0.608,0.699,6,-8.267,1,0.114,0.139,0,0.242,0.784,146.941,4
45,78Tqi4M6TYBwqRvLDhOMOF,4 Thangs (feat. Big Sean & Hit-Boy),Freddie Gibbs,$oul $old $eparately (Bonus Edition),0Y4inQK6OespitzD6ijMwb,54,104911,True,0.813,0.557,10,-6.655,0,0.133,0.0547,0,0.128,0.764,83.012,4
46,15NQ3x1f2GUhqs8oBXhTqp,Scottie Beam,Freddie Gibbs,Alfredo,0Y4inQK6OespitzD6ijMwb,59,244053,True,0.523,0.654,6,-9.531,0,0.216,0.815,8.34e-06,0.211,0.544,79.192,4
47,3RyLrayd9un9ClTah57JI0,Babies & Fools (feat. Conway the Machine),Freddie Gibbs,Alfredo,0Y4inQK6OespitzD6ijMwb,59,206026,True,0.651,0.493,8,-11.18,0,0.317,0.946,0,0.152,0.704,75.729,4
48,7pZeacKYnK4unCplCmI2qb,Too Much (feat. Moneybagg Yo),Freddie Gibbs,Too Much (feat. Moneybagg Yo),0Y4inQK6OespitzD6ijMwb,58,188869,True,0.799,0.696,1,-6.621,1,0.134,0.211,2.46e-06,0.133,0.414,115.067,4
49,01doyoDfqqviVm1t8rA7I9,Dark Hearted,Freddie Gibbs,$oul $old $eparately,0Y4inQK6OespitzD6ijMwb,53,205851,True,0.74,0.632,3,-6.153,0,0.164,0.586,0,0.114,0.844,96.005,4
50,1aUq8rjW1EwkAkMri4VfJy,LOKERA,Freddie Gibbs,SATURNO,0Y4inQK6OespitzD6ijMwb,82,197101,True,0.836,0.826,11,-2.66,0,0.0461,0.213,6.03e-06,0.0814,0.579,102.025,4
