,track_id,track_name,artist_name,album_name,artist_id,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0,1KGi9sZVMeszgZOWivFpxs,No Scrubs,TLC,Fanmail,0TImkz4nPqjegtVSMZnMRq,83,214400,False,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,4
1,6qspW4YKycviDFjHBOaqUY,Waterfalls,TLC,Crazysexycool,0TImkz4nPqjegtVSMZnMRq,76,279506,False,0.769,0.505,1,-7.345,1,0.0829,0.311,7.49e-05,0.0777,0.757,171.804,4
2,1aWV3uY3SIEZVbmv45oFWS,Creep,TLC,Crazysexycool,0TImkz4nPqjegtVSMZnMRq,69,268533,False,0.811,0.458,5,-9.688,0,0.0402,0.0193,1.41e-06,0.0526,0.797,92.94,4
3,0BUoLE4o9eVahDHvTqak67,Unpretty,TLC,Fanmail,0TImkz4nPqjegtVSMZnMRq,64,278066,False,0.648,0.622,7,-6.063,1,0.0428,0.00152,5.97e-05,0.109,0.51,88.684,4
4,2W2vmNmTLERMWT9XBxm35E,Diggin' On You,TLC,Crazysexycool,0TImkz4nPqjegtVSMZnMRq,58,254560,False,0.719,0.631,6,-7.411,1,0.0451,0.0235,0.702,0.0686,0.456,80.127,4
5,6dW75XbJ1WAMljOXWjTK46,Red Light Special,TLC,Crazysexycool,0TImkz4nPqjegtVSMZnMRq,57,303960,False,0.52,0.449,5,-8.957,0,0.0331,0.205,0.000687,0.191,0.364,189.243,3
6,63PIgPkDf3rswlU4ZWCYAM,What About Your Friends,TLC,Ooooooohhh... On The TLC Tip,0TImkz4nPqjegtVSMZnMRq,55,293600,False,0.744,0.851,10,-10.108,0,0.049,0.0267,0.00738,0.0989,0.626,105.882,4
7,1zTuB57LYZa7xu7KUH8kF0,Baby-Baby-Baby,TLC,Ooooooohhh... On The TLC Tip,0TImkz4nPqjegtVSMZnMRq,54,315040,False,0.679,0.597,11,-8.601,0,0.0439,0.0913,0.000673,0.0487,0.9,184.174,4
8,76fn6jLgMwrQDS08ACFIU1,Waterfalls - Single Edit,TLC,Waterfalls (Remixes),0TImkz4nPqjegtVSMZnMRq,52,259933,False,0.777,0.512,8,-7.597,1,0.13,0.214,9.75e-05,0.0633,0.758,171.733,4
9,6iFP92AND2nfZrEQyY0mN8,Unpretty - Radio Version,TLC,Now & Forever - The Hits,0TImkz4nPqjegtVSMZnMRq,47,240066,False,0.66,0.619,7,-6.295,1,0.0428,0.000919,0.000253,0.131,0.572,88.676,4
10,0KBvapFwuz8gPKu6Gw23WN,Dream A Little Dream Of Me,TLC,Ella: The Legendary Decca Recordings,0TImkz4nPqjegtVSMZnMRq,54,187693,False,0.491,0.154,0,-13.706,1,0.0839,0.916,0,0.163,0.36,95.261,3
11,5TNpCThzzXHEipXGKgNG8T,Cheek To Cheek,Ella Fitzgerald,Ella and Louis,5V0MlUE1Bft0mbLlND7FJz,61,353266,False,0.655,0.31,0,-13.4,1,0.0866,0.573,0,0.119,0.665,121.999,4
12,2gNjmvuQiEd2z9SqyYi8HH,Summertime,Ella Fitzgerald,Porgy And Bess,5V0MlUE1Bft0mbLlND7FJz,66,298133,False,0.172,0.0696,11,-21.295,0,0.0339,0.916,0.00199,0.137,0.103,167.974,5
13,5mu20eMSv8zJU3IGWGhaau,They Can't Take That Away From Me,Ella Fitzgerald,Pure Ella,5V0MlUE1Bft0mbLlND7FJz,53,279426,False,0.562,0.228,3,-12.288,1,0.0649,0.866,0,0.123,0.365,103.7,4
14,373yGkNo74RZgmQgTiR8xK,It's Only A Paper Moon,Ella Fitzgerald,The War Years (1941-1947),5V0MlUE1Bft0mbLlND7FJz,61,160133,False,0.761,0.103,10,-16.964,1,0.0416,0.944,0,0.127,0.53,114.044,4
15,5hByDDVyr6pfRAutehCAYa,Night And Day,Ella Fitzgerald,Ella Fitzgerald Sings The Cole Porter Song Book,5V0MlUE1Bft0mbLlND7FJz,56,186040,False,0.442,0.202,8,-14.624,1,0.0501,0.742,0,0.0641,0.406,116.909,4
16,3MNxcdz3SFeMfX4KunRsjZ,In A Sentimental Mood,Ella Fitzgerald,Ella Fitzgerald Sings The Duke Ellington Song Book,5V0MlUE1Bft0mbLlND7FJz,57,168346,False,0.33,0.0159,4,-21.167,0,0.0409,0.988,5.38e-06,0.109,0.22,71.022,4
17,5BLr7EEgi2JdKbMbYjFXas,It's A Lovely Day Today,Ella Fitzgerald,Ella Fitzgerald Sings The Irving Berlin Song Book,5V0MlUE1Bft0mbLlND7FJz,57,148266,False,0.573,0.275,8,-10.684,1,0.0534,0.84,0,0.196,0.588,140.9,4
18,0f2489MzoisF9pKduawvce,Autumn In New York,Ella Fitzgerald,Ella And Louis Again,5V0MlUE1Bft0mbLlND7FJz,57,356626,False,0.425,0.0469,7,-18.612,0,0.0354,0.955,0,0.137,0.154,135.335,4
19,5gPetRvxQKyOjjwZX1dzbt,All The Things You Are,Ella Fitzgerald,Ella Fitzgerald Sings The Jerome Kern Songbook,5V0MlUE1Bft0mbLlND7FJz,57,195666,False,0.45,0.154,1,-14.485,1,0.0373,0.938,4.37e-06,0.16,0.243,110.666,4
20,4h4QlmocP3IuwYEj2j14p8,Sunroof,Ella Fitzgerald,Sunroof,5V0MlUE1Bft0mbLlND7FJz,88,163025,False,0.768,0.714,10,-5.11,1,0.0401,0.352,0,0.15,0.842,131.443,4
21,1E8i4Xq9tH2LVWC0b1Sptj,Sunroof - Loud Luxury Remix,Ella Fitzgerald,Sunroof (Loud Luxury Remix),5V0MlUE1Bft0mbLlND7FJz,71,173658,False,0.642,0.76,10,-4.221,1,0.0976,0.0736,0,0.301,0.482,122.898,4
22,0u0eGWwyJmOVoG6ld4uNm0,Sunroof (feat. 24kGoldn),dazy,Sunroof (feat. 24kGoldn),38PzLQE4GW8o7A18oGhi0x,64,162534,False,0.77,0.686,10,-6.568,1,0.046,0.324,0,0.185,0.89,131.478,4
23,6h8gsCn4oaTmJM7MoglvQR,Sunroof (feat. Thomas Rhett),dazy,Sunroof (feat. Thomas Rhett),38PzLQE4GW8o7A18oGhi0x,59,163025,False,0.726,0.796,10,-4.295,1,0.0381,0.276,0,0.151,0.752,131.449,4
24,5SQumm5nD389bpF8MsYRkg,Sunroof - Acoustic,dazy,Sunroof (Remixes),38PzLQE4GW8o7A18oGhi0x,60,135572,False,0.787,0.477,10,-5.404,1,0.0317,0.822,0,0.0712,0.895,130.98,4
25,1Rj5fXGOrfFpynoO19Xtar,Sunroof (feat. Manuel Turizo),dazy,Sunroof (feat. Manuel Turizo),38PzLQE4GW8o7A18oGhi0x,58,163025,False,0.707,0.798,10,-4.513,1,0.0385,0.391,0,0.12,0.917,131.452,4
26,7zn3MMeHjee0OZAtsLMDxN,Tonic Water - dazy Remix,dazy,Tonic Water (dazy Remix),38PzLQE4GW8o7A18oGhi0x,54,140624,False,0.809,0.411,6,-9.417,0,0.0373,0.151,0.165,0.223,0.399,127.96,4
27,3ouugfdFz6exFXUxu7wRvD,If You Can't Hang,dazy,Let's Cheers To This,38PzLQE4GW8o7A18oGhi0x,71,250240,False,0.397,0.975,2,-3.532,0,0.365,0.00152,0,0.118,0.451,192.021,4
28,1wFRkVclQWfMQQcaVLjmBE,"If I'm James Dean, You're Audrey Hepburn",dazy,With Ears To See And Eyes To Hear,38PzLQE4GW8o7A18oGhi0x,66,219106,False,0.425,0.936,8,-5.52,0,0.0829,2.1e-05,0,0.926,0.417,158.046,4
29,4MjJlPgUYMQjvHOQq0uvOv,Better Off Dead,dazy,Madness (Deluxe Edition),38PzLQE4GW8o7A18oGhi0x,63,183781,False,0.239,0.969,11,-3.547,0,0.27,0.0224,9.24e-05,0.452,0.245,93.565,4
30,5LfFjqx9c83BMXrJVfYT0Y,Kick Me,Sleeping With Sirens,Madness (Deluxe Edition),3N8Hy6xQnQv1F1XCiyGQqA,61,151960,False,0.486,0.948,9,-4.61,1,0.208,0.0397,0,0.258,0.188,110.033,4
31,3ikf8zLuO1MACbNFfDvJ12,Do It Now Remember It Later,Sleeping With Sirens,Let's Cheers To This,3N8Hy6xQnQv1F1XCiyGQqA,60,203093,False,0.417,0.99,1,-3.203,1,0.208,0.000188,0,0.115,0.413,175.977,4
32,2Xt2ir0hgXtcfFlAx4rdu9,Scene One - James Dean & Audrey Hepburn,Sleeping With Sirens,"If you were a movie, this would be your soundtrack",3N8Hy6xQnQv1F1XCiyGQqA,58,256053,False,0.58,0.579,11,-6.219,0,0.0346,0.182,0,0.25,0.569,77.474,4
